name,energy
1013.optdone,-312.06536865234375
350.optdone,-312.0645446777344
802.optdone,-312.0621337890625
886.optdone,-312.055908203125
790.optdone,-312.0511779785156
84.optdone,-312.0465393066406
486.optdone,-312.0456237792969
679.optdone,-312.04449462890625
655.optdone,-312.0418395996094
233.optdone,-312.03765869140625
878.optdone,-312.03619384765625
1044.optdone,-312.03131103515625
289.optdone,-312.0210266113281
1403.optdone,-312.01385498046875
23.optdone,-312.00946044921875
138.optdone,-312.00604248046875
1476.optdone,-312.0030212402344
3.optdone,-312.00189208984375
73.optdone,-311.9915466308594
917.optdone,-311.989013671875
205.optdone,-311.988037109375
319.optdone,-311.9849548339844
92.optdone,-311.9847106933594
1027.optdone,-311.9812316894531
367.optdone,-311.974365234375
186.optdone,-311.9719543457031
194.optdone,-311.969482421875
711.optdone,-311.95562744140625
331.optdone,-311.9555969238281
808.optdone,-311.9545593261719
491.optdone,-311.95098876953125
954.optdone,-311.9499816894531
993.optdone,-311.9479675292969
1467.optdone,-311.9466247558594
681.optdone,-311.9450378417969
1136.optdone,-311.9434814453125
584.optdone,-311.9424133300781
283.optdone,-311.9417419433594
189.optdone,-311.9247131347656
865.optdone,-311.92376708984375
795.optdone,-311.8964538574219
747.optdone,-311.89508056640625
315.optdone,-311.88507080078125
291.optdone,-311.88116455078125
825.optdone,-311.87677001953125
966.optdone,-311.87493896484375
812.optdone,-311.8746337890625
34.optdone,-311.8672790527344
943.optdone,-311.86566162109375
1468.optdone,-311.8607177734375
1158.optdone,-311.8546142578125
888.optdone,-311.853271484375
558.optdone,-311.8518371582031
122.optdone,-311.8474426269531
433.optdone,-311.8313293457031
1112.optdone,-311.82904052734375
1185.optdone,-311.8204345703125
551.optdone,-311.8188781738281
344.optdone,-311.817626953125
343.optdone,-311.7956848144531
1391.optdone,-311.7938232421875
0.optdone,-311.77337646484375
1059.optdone,-311.7716369628906
483.optdone,-311.7621154785156
1148.optdone,-311.7574462890625
1010.optdone,-311.73248291015625
1093.optdone,-311.730224609375
736.optdone,-311.7293701171875
1313.optdone,-311.72869873046875
1269.optdone,-311.7275390625
1022.optdone,-311.7259216308594
592.optdone,-311.7183837890625
505.optdone,-311.71185302734375
1282.optdone,-311.7049560546875
218.optdone,-311.7013854980469
1487.optdone,-311.6981201171875
420.optdone,-311.69720458984375
573.optdone,-311.6928405761719
669.optdone,-311.6927795410156
460.optdone,-311.6796875
143.optdone,-311.6782531738281
1149.optdone,-311.66925048828125
879.optdone,-311.6626892089844
958.optdone,-311.6565246582031
1482.optdone,-311.6548767089844
999.optdone,-311.64404296875
49.optdone,-311.640869140625
285.optdone,-311.637939453125
1159.optdone,-311.6373596191406
1312.optdone,-311.63446044921875
1060.optdone,-311.6145324707031
612.optdone,-311.603515625
688.optdone,-311.59844970703125
1450.optdone,-311.5954284667969
4.optdone,-311.5869445800781
105.optdone,-311.5785217285156
1024.optdone,-311.5750427246094
470.optdone,-311.5672912597656
1115.optdone,-311.5664978027344
701.optdone,-311.5628967285156
272.optdone,-311.5585632324219
1319.optdone,-311.5557861328125
1.optdone,-311.5525207519531
392.optdone,-311.5459289550781
385.optdone,-311.5425109863281
867.optdone,-311.5367126464844
62.optdone,-311.5330810546875
935.optdone,-311.5318603515625
82.optdone,-311.5299377441406
525.optdone,-311.5249938964844
596.optdone,-311.505859375
809.optdone,-311.5032958984375
1320.optdone,-311.5007629394531
1008.optdone,-311.48614501953125
994.optdone,-311.4664001464844
1281.optdone,-311.4660339355469
60.optdone,-311.46240234375
1183.optdone,-311.46002197265625
1028.optdone,-311.4479675292969
983.optdone,-311.4456481933594
537.optdone,-311.435546875
923.optdone,-311.4197692871094
1009.optdone,-311.4114685058594
152.optdone,-311.4096984863281
146.optdone,-311.3835144042969
416.optdone,-311.3792724609375
1340.optdone,-311.379150390625
650.optdone,-311.3549499511719
637.optdone,-311.3526611328125
13.optdone,-311.35101318359375
761.optdone,-311.3496398925781
243.optdone,-311.3472900390625
224.optdone,-311.34466552734375
660.optdone,-311.34368896484375
784.optdone,-311.3358459472656
278.optdone,-311.3227233886719
837.optdone,-311.3066711425781
705.optdone,-311.3057861328125
386.optdone,-311.27691650390625
539.optdone,-311.2618408203125
933.optdone,-311.2518310546875
264.optdone,-311.2450866699219
1218.optdone,-311.2414245605469
227.optdone,-311.2196350097656
1443.optdone,-311.21380615234375
941.optdone,-311.2117004394531
831.optdone,-311.211669921875
24.optdone,-311.2109680175781
713.optdone,-311.2106628417969
1219.optdone,-311.19232177734375
504.optdone,-311.1811218261719
1279.optdone,-311.1783447265625
545.optdone,-311.1744689941406
847.optdone,-311.1683044433594
1011.optdone,-311.16455078125
1472.optdone,-311.1644287109375
1031.optdone,-311.1501770019531
639.optdone,-311.14617919921875
557.optdone,-311.13720703125
1197.optdone,-311.1209716796875
589.optdone,-311.11566162109375
1108.optdone,-311.11474609375
1080.optdone,-311.1097412109375
292.optdone,-311.1080017089844
372.optdone,-311.1038818359375
254.optdone,-311.0939025878906
1164.optdone,-311.0882873535156
53.optdone,-311.0809631347656
549.optdone,-311.07366943359375
157.optdone,-311.0711975097656
185.optdone,-311.0548400878906
499.optdone,-311.0546569824219
1180.optdone,-311.0489807128906
686.optdone,-311.0422668457031
930.optdone,-311.042236328125
1221.optdone,-311.0420227050781
623.optdone,-311.03070068359375
671.optdone,-311.0236511230469
920.optdone,-311.02362060546875
106.optdone,-311.02130126953125
1432.optdone,-311.017578125
1239.optdone,-311.0162658691406
792.optdone,-311.013916015625
202.optdone,-310.999267578125
517.optdone,-310.9935302734375
333.optdone,-310.9887390136719
1098.optdone,-310.98333740234375
718.optdone,-310.9629821777344
642.optdone,-310.9292907714844
818.optdone,-310.9259948730469
644.optdone,-310.92559814453125
119.optdone,-310.9240417480469
16.optdone,-310.92266845703125
365.optdone,-310.9164733886719
380.optdone,-310.9132080078125
1026.optdone,-310.9063415527344
815.optdone,-310.89874267578125
1425.optdone,-310.8909912109375
854.optdone,-310.878662109375
1211.optdone,-310.8717041015625
1070.optdone,-310.86932373046875
113.optdone,-310.86785888671875
183.optdone,-310.85400390625
797.optdone,-310.84332275390625
389.optdone,-310.82672119140625
432.optdone,-310.8231201171875
1206.optdone,-310.8157043457031
836.optdone,-310.804931640625
339.optdone,-310.79827880859375
651.optdone,-310.7933654785156
195.optdone,-310.7784423828125
956.optdone,-310.7694091796875
126.optdone,-310.76226806640625
1448.optdone,-310.73980712890625
547.optdone,-310.73773193359375
399.optdone,-310.7236022949219
223.optdone,-310.7203369140625
440.optdone,-310.69488525390625
1329.optdone,-310.67852783203125
1120.optdone,-310.6766052246094
742.optdone,-310.6757507324219
87.optdone,-310.6720886230469
175.optdone,-310.6718444824219
90.optdone,-310.6641845703125
729.optdone,-310.66259765625
96.optdone,-310.66229248046875
702.optdone,-310.6551513671875
1295.optdone,-310.642578125
1015.optdone,-310.63677978515625
1273.optdone,-310.6341552734375
506.optdone,-310.626953125
595.optdone,-310.61956787109375
429.optdone,-310.6121520996094
1375.optdone,-310.57781982421875
376.optdone,-310.5760498046875
375.optdone,-310.5696716308594
1497.optdone,-310.56793212890625
680.optdone,-310.5523681640625
288.optdone,-310.54986572265625
35.optdone,-310.534423828125
627.optdone,-310.526123046875
1000.optdone,-310.5240783691406
329.optdone,-310.5157775878906
576.optdone,-310.50775146484375
730.optdone,-310.5040283203125
1171.optdone,-310.4972839355469
849.optdone,-310.4754943847656
435.optdone,-310.47442626953125
814.optdone,-310.46453857421875
457.optdone,-310.43487548828125
633.optdone,-310.42279052734375
1179.optdone,-310.4166259765625
1174.optdone,-310.4063415527344
158.optdone,-310.3955993652344
1101.optdone,-310.3885498046875
625.optdone,-310.3868103027344
513.optdone,-310.3719787597656
316.optdone,-310.3637390136719
1346.optdone,-310.349365234375
1457.optdone,-310.3437805175781
1129.optdone,-310.3371887207031
364.optdone,-310.32916259765625
563.optdone,-310.32305908203125
1150.optdone,-310.3199157714844
153.optdone,-310.2973327636719
665.optdone,-310.2811279296875
842.optdone,-310.2735290527344
71.optdone,-310.2663879394531
1232.optdone,-310.24554443359375
631.optdone,-310.2040100097656
1247.optdone,-310.1993713378906
1079.optdone,-310.1930236816406
632.optdone,-310.1899108886719
1049.optdone,-310.1835021972656
258.optdone,-310.16021728515625
658.optdone,-310.150146484375
1490.optdone,-310.1368103027344
1351.optdone,-310.13671875
1133.optdone,-310.13165283203125
384.optdone,-310.1221923828125
603.optdone,-310.1187438964844
1210.optdone,-310.10345458984375
134.optdone,-310.09814453125
915.optdone,-310.0720520019531
415.optdone,-310.0715026855469
873.optdone,-310.0600891113281
1257.optdone,-310.0467834472656
147.optdone,-310.03863525390625
75.optdone,-310.023681640625
466.optdone,-310.005859375
529.optdone,-310.00421142578125
1222.optdone,-310.00384521484375
1019.optdone,-309.9893798828125
1073.optdone,-309.9872741699219
683.optdone,-309.9827575683594
436.optdone,-309.9734191894531
1084.optdone,-309.9704895019531
1003.optdone,-309.93359375
1492.optdone,-309.9221496582031
531.optdone,-309.90118408203125
740.optdone,-309.88201904296875
832.optdone,-309.8782958984375
602.optdone,-309.8759765625
689.optdone,-309.87359619140625
1223.optdone,-309.8706970214844
953.optdone,-309.8651123046875
214.optdone,-309.858154296875
1182.optdone,-309.8562927246094
1452.optdone,-309.8477478027344
494.optdone,-309.8307800292969
228.optdone,-309.8244323730469
363.optdone,-309.8101501464844
1376.optdone,-309.8083190917969
629.optdone,-309.80755615234375
741.optdone,-309.80352783203125
1089.optdone,-309.8025817871094
1369.optdone,-309.8002624511719
112.optdone,-309.7987365722656
673.optdone,-309.7930603027344
1389.optdone,-309.7879638671875
182.optdone,-309.77252197265625
1304.optdone,-309.7633056640625
561.optdone,-309.7582702636719
540.optdone,-309.75787353515625
1254.optdone,-309.7395324707031
874.optdone,-309.7275695800781
184.optdone,-309.72467041015625
1203.optdone,-309.7037048339844
645.optdone,-309.7003173828125
253.optdone,-309.6973876953125
1323.optdone,-309.6899108886719
1081.optdone,-309.6839904785156
1301.optdone,-309.67132568359375
1175.optdone,-309.6625671386719
571.optdone,-309.6553039550781
613.optdone,-309.6488342285156
977.optdone,-309.6428527832031
1227.optdone,-309.62042236328125
902.optdone,-309.596435546875
703.optdone,-309.5841064453125
840.optdone,-309.58331298828125
244.optdone,-309.57293701171875
848.optdone,-309.5697937011719
1393.optdone,-309.56231689453125
643.optdone,-309.5340270996094
179.optdone,-309.4813537597656
8.optdone,-309.4570617675781
674.optdone,-309.4482421875
98.optdone,-309.43310546875
1437.optdone,-309.4216613769531
360.optdone,-309.4167175292969
1352.optdone,-309.4037780761719
724.optdone,-309.4024353027344
929.optdone,-309.393798828125
1160.optdone,-309.38983154296875
567.optdone,-309.38739013671875
1289.optdone,-309.360595703125
1400.optdone,-309.3204650878906
1173.optdone,-309.3202819824219
970.optdone,-309.3090515136719
447.optdone,-309.3004455566406
387.optdone,-309.28460693359375
765.optdone,-309.2845458984375
964.optdone,-309.2744445800781
769.optdone,-309.2613525390625
445.optdone,-309.25091552734375
129.optdone,-309.24896240234375
159.optdone,-309.2484130859375
1224.optdone,-309.2462158203125
734.optdone,-309.241943359375
77.optdone,-309.1763916015625
653.optdone,-309.14935302734375
759.optdone,-309.1357116699219
1460.optdone,-309.1323547363281
247.optdone,-309.12103271484375
772.optdone,-309.09942626953125
336.optdone,-309.0988464355469
652.optdone,-309.0838928222656
1358.optdone,-309.04095458984375
591.optdone,-309.0096740722656
898.optdone,-309.0019836425781
955.optdone,-308.9902038574219
458.optdone,-308.9860534667969
9.optdone,-308.9406433105469
821.optdone,-308.9244689941406
1077.optdone,-308.9200439453125
211.optdone,-308.90472412109375
1111.optdone,-308.8540954589844
1187.optdone,-308.83673095703125
1350.optdone,-308.8284912109375
89.optdone,-308.82647705078125
746.optdone,-308.8171081542969
1043.optdone,-308.80792236328125
29.optdone,-308.8037109375
306.optdone,-308.7578125
400.optdone,-308.75445556640625
750.optdone,-308.7311706542969
853.optdone,-308.72332763671875
479.optdone,-308.72235107421875
1051.optdone,-308.70550537109375
1020.optdone,-308.6849060058594
816.optdone,-308.6759033203125
325.optdone,-308.6334533691406
586.optdone,-308.6333312988281
610.optdone,-308.6287536621094
965.optdone,-308.6092224121094
63.optdone,-308.6051940917969
95.optdone,-308.5664367675781
1461.optdone,-308.5568542480469
1244.optdone,-308.5452880859375
284.optdone,-308.5425720214844
493.optdone,-308.5080871582031
1438.optdone,-308.503173828125
875.optdone,-308.50091552734375
992.optdone,-308.49932861328125
1262.optdone,-308.49627685546875
419.optdone,-308.49560546875
45.optdone,-308.48309326171875
1130.optdone,-308.47698974609375
857.optdone,-308.4766540527344
69.optdone,-308.4728088378906
46.optdone,-308.471923828125
839.optdone,-308.46453857421875
1155.optdone,-308.46295166015625
411.optdone,-308.45684814453125
1217.optdone,-308.43731689453125
169.optdone,-308.41973876953125
51.optdone,-308.4139404296875
1095.optdone,-308.38201904296875
990.optdone,-308.3574523925781
245.optdone,-308.3277587890625
1061.optdone,-308.3128967285156
1144.optdone,-308.28338623046875
1023.optdone,-308.26995849609375
1412.optdone,-308.2375183105469
425.optdone,-308.22857666015625
454.optdone,-308.2256774902344
191.optdone,-308.2105407714844
168.optdone,-308.17681884765625
1417.optdone,-308.1617431640625
408.optdone,-308.150390625
1440.optdone,-308.1414489746094
588.optdone,-308.06817626953125
1355.optdone,-308.0445861816406
475.optdone,-308.03411865234375
61.optdone,-307.99395751953125
1016.optdone,-307.97857666015625
1408.optdone,-307.9571228027344
771.optdone,-307.95556640625
1300.optdone,-307.9302978515625
817.optdone,-307.9299011230469
699.optdone,-307.921875
369.optdone,-307.913330078125
1335.optdone,-307.8859558105469
1379.optdone,-307.85833740234375
957.optdone,-307.83331298828125
774.optdone,-307.7898254394531
407.optdone,-307.7873229980469
695.optdone,-307.7640380859375
1293.optdone,-307.76153564453125
781.optdone,-307.7500305175781
1429.optdone,-307.7485656738281
661.optdone,-307.7452697753906
1334.optdone,-307.7203063964844
303.optdone,-307.7142333984375
144.optdone,-307.6975402832031
203.optdone,-307.6961669921875
868.optdone,-307.6514892578125
800.optdone,-307.6426086425781
1318.optdone,-307.62286376953125
1069.optdone,-307.5925598144531
685.optdone,-307.57220458984375
118.optdone,-307.5693054199219
1265.optdone,-307.5419616699219
636.optdone,-307.5129089355469
945.optdone,-307.5029602050781
1109.optdone,-307.4842834472656
309.optdone,-307.4790344238281
904.optdone,-307.3876037597656
1308.optdone,-307.34039306640625
1018.optdone,-307.28131103515625
871.optdone,-307.2724304199219
1405.optdone,-307.1752014160156
388.optdone,-307.1750793457031
969.optdone,-307.1719665527344
522.optdone,-307.10906982421875
1397.optdone,-307.1050720214844
541.optdone,-307.07855224609375
605.optdone,-307.0257263183594
768.optdone,-306.9781494140625
199.optdone,-306.9648132324219
1036.optdone,-306.9067687988281
452.optdone,-306.8922424316406
1275.optdone,-306.85955810546875
762.optdone,-306.859375
1242.optdone,-306.8260192871094
476.optdone,-306.69732666015625
526.optdone,-306.6894226074219
1264.optdone,-306.50042724609375
1066.optdone,-306.44525146484375
1124.optdone,-306.4219970703125
1371.optdone,-306.4105529785156
190.optdone,-306.38922119140625
477.optdone,-306.36407470703125
721.optdone,-306.359619140625
1212.optdone,-306.34674072265625
754.optdone,-306.3182373046875
481.optdone,-306.2298889160156
728.optdone,-306.18511962890625
1479.optdone,-306.1769714355469
1167.optdone,-306.11053466796875
860.optdone,-306.015869140625
359.optdone,-305.96826171875
225.optdone,-305.9368896484375
951.optdone,-305.9190673828125
846.optdone,-305.9157409667969
1042.optdone,-305.885986328125
1420.optdone,-305.84417724609375
1123.optdone,-305.84320068359375
204.optdone,-305.8072509765625
833.optdone,-305.78448486328125
461.optdone,-305.7007141113281
952.optdone,-305.6239318847656
210.optdone,-305.5492858886719
1478.optdone,-305.4766540527344
1495.optdone,-305.445556640625
423.optdone,-305.35833740234375
311.optdone,-305.2521057128906
583.optdone,-305.1602783203125
587.optdone,-305.13336181640625
352.optdone,-305.0322570800781
626.optdone,-304.9765319824219
1005.optdone,-304.8631286621094
448.optdone,-304.8453063964844
735.optdone,-304.7723693847656
22.optdone,-304.6785583496094
511.optdone,-304.62017822265625
74.optdone,-304.44775390625
1039.optdone,-304.3793029785156
621.optdone,-304.25341796875
216.optdone,-304.2181091308594
907.optdone,-304.2138977050781
1201.optdone,-304.1669006347656
1047.optdone,-303.99346923828125
949.optdone,-303.73480224609375
1054.optdone,-303.6216125488281
844.optdone,-303.5947265625
722.optdone,-303.5926513671875
1126.optdone,-303.5766906738281
743.optdone,-303.2929382324219
431.optdone,-303.1751403808594
1154.optdone,-302.74542236328125
1072.optdone,-302.506591796875
132.optdone,-302.4856872558594
786.optdone,-302.40936279296875
749.optdone,-302.3172607421875
1004.optdone,-301.9180603027344
515.optdone,-301.8827819824219
444.optdone,-301.8721008300781
7.optdone,-301.7732238769531
1260.optdone,-301.67340087890625
897.optdone,-301.3270568847656
782.optdone,-300.6130065917969
137.optdone,-299.4676208496094
301.optdone,-299.1900329589844
1237.optdone,-298.8837890625
697.optdone,-298.51220703125
1302.optdone,-278.45867919921875
614.optdone,-272.395751953125
