Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-13_Bi_17-2_La_34,OCHO,CONTCAR-28_La_34,COOH,0.9584407598975744,-0.9385299999999671,0.2477399999999892
La,CONTCAR-14_Bi_18-3_La_37,OCHO,CONTCAR-33_La_39,COOH,0.9288653272569374,-2.631319999999969,-1.230670000000007
La,CONTCAR-15_Bi_19-1_La_35,OCHO,CONTCAR-29_La_35,COOH,0.9000375354298842,-0.3202999999999844,0.4722000000000111
La,CONTCAR-15_Bi_19-3_Sn_57,OCHO,CONTCAR-5_Bi_5,COOH,0.913245592618105,-0.9914499999999958,0.09720999999998581
La,CONTCAR-17_Bi_21-1_La_34,OCHO,CONTCAR-28_La_34,COOH,0.992136148292313,-0.8516099999999466,0.2477399999999892
La,CONTCAR-18_La_22-1_La_32,OCHO,CONTCAR-18_La_22,COOH,0.9255468060772741,-2.079589999999949,-0.8645699999999903
La,CONTCAR-18_La_22-1_La_32,OCHO,CONTCAR-8_Bi_9,COOH,0.9045604028207567,-2.079589999999949,0.3603799999999882
La,CONTCAR-18_La_22-2_La_43,OCHO,CONTCAR-36_La_43,COOH,0.9557368221842107,-2.393869999999946,-1.164430000000014
La,CONTCAR-18_La_22-3_Sn_52,OCHO,CONTCAR-18_La_22,COOH,0.9128401343359247,-2.051689999999961,-0.8645699999999903
La,CONTCAR-18_La_22-3_Sn_52,OCHO,CONTCAR-8_Bi_9,COOH,0.9048246626773272,-2.051689999999961,0.3603799999999882
La,CONTCAR-18_La_22-4_Sn_58,OCHO,CONTCAR-18_La_22,COOH,0.970136639371864,-2.090309999999941,-0.8645699999999903
La,CONTCAR-19_La_23-1_Sn_64,OCHO,CONTCAR-19_La_23,COOH,0.9944725209507594,-0.7498499999999905,-0.136460000000032
La,CONTCAR-19_La_23-2_Sn_66,OCHO,CONTCAR-19_La_23,COOH,1.0,-1.056329999999956,-0.136460000000032
La,CONTCAR-1_Bi_0-2_La_44,OCHO,CONTCAR-37_La_44,COOH,0.9999999999999999,-2.131689999999945,-1.026410000000031
La,CONTCAR-20_La_24-3_La_44,OCHO,CONTCAR-37_La_44,COOH,0.9999999999999999,-2.132039999999971,-1.026410000000031
La,CONTCAR-20_La_24-5_Sn_58,OCHO,CONTCAR-20_La_24,COOH,0.9325610363829465,-1.24527999999999,-0.1338800000000089
La,CONTCAR-20_La_24-5_Sn_58,OCHO,CONTCAR-37_La_44,COOH,0.9111440291142323,-1.24527999999999,-1.026410000000031
La,CONTCAR-20_La_24-6_Sn_59,OCHO,CONTCAR-37_La_44,COOH,0.9712250362486112,-2.220279999999955,-1.026410000000031
La,CONTCAR-21_La_25-2_Sn_54,OCHO,CONTCAR-34_La_41,COOH,0.9118892898627382,-2.104989999999996,-0.8207300000000015
La,CONTCAR-21_La_25-3_Sn_63,OCHO,CONTCAR-21_La_25,COOH,1.0,-1.013589999999975,0.1360800000000171
La,CONTCAR-21_La_25-4_Sn_64,OCHO,CONTCAR-21_La_25,COOH,0.9738750910014271,-0.8500699999999694,0.1360800000000171
La,CONTCAR-21_La_25-4_Sn_64,OCHO,CONTCAR-5_Bi_5,COOH,0.9085569758390787,-0.8500699999999694,0.09720999999998581
La,CONTCAR-21_La_25-5_Sn_66,OCHO,CONTCAR-21_La_25,COOH,1.0,-0.7616199999999463,0.1360800000000171
La,CONTCAR-23_La_29-2_La_37,OCHO,CONTCAR-33_La_39,COOH,0.9288653272569374,-2.650859999999976,-1.230670000000007
La,CONTCAR-24_La_30-1_La_42,OCHO,CONTCAR-35_La_42,COOH,0.9995148708774145,-2.019729999999991,-0.8519199999999825
La,CONTCAR-24_La_30-2_Sn_54,OCHO,CONTCAR-24_La_30,COOH,0.9425857866810128,-2.449539999999966,-0.8785800000000319
La,CONTCAR-25_La_31-1_La_36,OCHO,CONTCAR-20_La_24,COOH,0.9308213479872159,-2.999539999999977,-0.1338800000000089
La,CONTCAR-25_La_31-3_Sn_47,OCHO,CONTCAR-33_La_39,COOH,0.9444462507254899,-3.15600999999999,-1.230670000000007
La,CONTCAR-26_La_32-2_La_36,OCHO,CONTCAR-27_La_33,COOH,0.9593620955762635,-2.779099999999981,-1.72783999999999
La,CONTCAR-26_La_32-3_La_43,OCHO,CONTCAR-36_La_43,COOH,1.0,-1.981189999999979,-1.164430000000014
La,CONTCAR-26_La_32-4_Sn_58,OCHO,CONTCAR-26_La_32,COOH,0.9540832525521586,-1.181839999999975,-0.2401000000000164
La,CONTCAR-27_La_33-1_La_36,OCHO,CONTCAR-26_La_32,COOH,0.958560232504166,-1.995469999999965,-0.2401000000000164
La,CONTCAR-28_La_34-2_Sn_51,OCHO,CONTCAR-29_La_35,COOH,0.9240549083088692,-1.144779999999979,0.4722000000000111
La,CONTCAR-29_La_35-1_Sn_49,OCHO,CONTCAR-29_La_35,COOH,0.9000375354298842,-0.6132399999999717,0.4722000000000111
La,CONTCAR-29_La_35-2_Sn_50,OCHO,CONTCAR-29_La_35,COOH,0.9738069842932621,-0.5522799999999489,0.4722000000000111
La,CONTCAR-29_La_35-4_Sn_62,OCHO,CONTCAR-29_La_35,COOH,0.9738069842932621,-0.6091899999999651,0.4722000000000111
La,CONTCAR-2_Bi_1-7_Sn_62,OCHO,CONTCAR-29_La_35,COOH,0.9738069842932621,-0.6078099999999819,0.4722000000000111
La,CONTCAR-31_La_37-2_Sn_67,OCHO,CONTCAR-29_La_35,COOH,0.9466756906066359,-0.7918399999999889,0.4722000000000111
La,CONTCAR-35_La_42-2_Sn_54,OCHO,CONTCAR-5_Bi_5,COOH,0.9864448576264572,-2.00974999999995,0.09720999999998581
La,CONTCAR-35_La_42-3_Sn_57,OCHO,CONTCAR-5_Bi_5,COOH,0.944872231213052,-0.9815999999999673,0.09720999999998581
La,CONTCAR-36_La_43-1_Sn_60,OCHO,CONTCAR-36_La_43,COOH,0.9794695184624828,-1.945949999999992,-1.164430000000014
La,CONTCAR-37_La_44-1_Sn_47,OCHO,CONTCAR-37_La_44,COOH,0.9999999999999999,-2.150729999999963,-1.026410000000031
La,CONTCAR-37_La_44-2_Sn_49,OCHO,CONTCAR-21_La_25,COOH,0.9738750910014271,-1.022019999999951,0.1360800000000171
La,CONTCAR-37_La_44-2_Sn_49,OCHO,CONTCAR-5_Bi_5,COOH,0.9085569758390787,-1.022019999999951,0.09720999999998581
La,CONTCAR-37_La_44-3_Sn_59,OCHO,CONTCAR-21_La_25,COOH,0.9859586611007207,-1.183199999999952,0.1360800000000171
La,CONTCAR-37_La_44-4_Sn_62,OCHO,CONTCAR-21_La_25,COOH,0.9738750910014271,-0.9392499999999683,0.1360800000000171
La,CONTCAR-37_La_44-4_Sn_62,OCHO,CONTCAR-5_Bi_5,COOH,0.9085569758390787,-0.9392499999999683,0.09720999999998581
La,CONTCAR-5_Bi_5-1_La_22,OCHO,CONTCAR-21_La_25,COOH,0.9275470237270178,-1.442879999999955,0.1360800000000171
La,CONTCAR-5_Bi_5-1_La_22,OCHO,CONTCAR-5_Bi_5,COOH,0.909086050954941,-1.442879999999955,0.09720999999998581
La,CONTCAR-5_Bi_5-1_La_22,OCHO,CONTCAR-8_Bi_9,COOH,0.9219473735666557,-1.442879999999955,0.3603799999999882
La,CONTCAR-5_Bi_5-2_Sn_52,OCHO,CONTCAR-18_La_22,COOH,1.0,-2.056119999999974,-0.8645699999999903
La,CONTCAR-5_Bi_5-3_Sn_59,OCHO,CONTCAR-37_La_44,COOH,0.9999999999999999,-2.138279999999962,-1.026410000000031
La,CONTCAR-5_Bi_5-4_Sn_62,OCHO,CONTCAR-21_La_25,COOH,0.9411612530189898,-0.9543699999999927,0.1360800000000171
La,CONTCAR-5_Bi_5-4_Sn_62,OCHO,CONTCAR-5_Bi_5,COOH,0.948167460453972,-0.9543699999999927,0.09720999999998581
La,CONTCAR-6_Bi_6-2_La_34,OCHO,CONTCAR-28_La_34,COOH,0.9151140213898042,-0.9299199999999911,0.2477399999999892
La,CONTCAR-6_Bi_6-3_La_35,OCHO,CONTCAR-29_La_35,COOH,0.9738069842932621,-0.587059999999961,0.4722000000000111
La,CONTCAR-6_Bi_6-5_Sn_50,OCHO,CONTCAR-28_La_34,COOH,0.933560153880061,-0.9215899999999903,0.2477399999999892
La,CONTCAR-6_Bi_6-5_Sn_50,OCHO,CONTCAR-29_La_35,COOH,0.9072826478705273,-0.9215899999999903,0.4722000000000111
La,CONTCAR-7_Bi_7-1_La_22,OCHO,CONTCAR-18_La_22,COOH,0.9128401343359247,-2.048289999999962,-0.8645699999999903
La,CONTCAR-7_Bi_7-1_La_22,OCHO,CONTCAR-8_Bi_9,COOH,0.9048246626773272,-2.048289999999962,0.3603799999999882
La,CONTCAR-7_Bi_7-3_La_43,OCHO,CONTCAR-36_La_43,COOH,0.9814915813059427,-1.944299999999951,-1.164430000000014
La,CONTCAR-7_Bi_7-4_Sn_52,OCHO,CONTCAR-5_Bi_5,COOH,0.9063126247811261,-0.9576599999999854,0.09720999999998581
La,CONTCAR-9_Bi_10-2_La_38,OCHO,CONTCAR-3_Bi_2,COOH,0.9448227111016649,-1.652579999999953,-0.05122000000003313
Sn,CONTCAR-11_Bi_14-6_Sn_67,OCHO,CONTCAR-53_Sn_67,COOH,0.9770400728836255,-0.06093999999996927,0.6987799999999669
Sn,CONTCAR-12_Bi_16-4_Sn_51,OCHO,CONTCAR-42_Sn_51,COOH,0.9912999698702233,0.110470000000011,0.6170399999999989
Sn,CONTCAR-12_Bi_16-4_Sn_51,OCHO,CONTCAR-43_Sn_52,COOH,0.9812666472835552,0.110470000000011,0.9981299999999709
Sn,CONTCAR-13_Bi_17-4_Sn_63,OCHO,CONTCAR-39_Sn_48,COOH,0.9766355826591886,-0.1034999999999497,0.8382800000000219
Sn,CONTCAR-13_Bi_17-4_Sn_63,OCHO,CONTCAR-41_Sn_50,COOH,0.9672256313130604,-0.1034999999999497,0.717470000000016
Sn,CONTCAR-13_Bi_17-4_Sn_63,OCHO,CONTCAR-50_Sn_63,COOH,0.9588107320467583,-0.1034999999999497,0.593890000000012
Sn,CONTCAR-1_Bi_0-3_Sn_47,OCHO,CONTCAR-39_Sn_48,COOH,0.9723011119254855,0.1546100000000382,0.8382800000000219
Sn,CONTCAR-1_Bi_0-3_Sn_47,OCHO,CONTCAR-41_Sn_50,COOH,0.9396741389708791,0.1546100000000382,0.717470000000016
Sn,CONTCAR-1_Bi_0-3_Sn_47,OCHO,CONTCAR-50_Sn_63,COOH,0.9003748468220988,0.1546100000000382,0.593890000000012
Sn,CONTCAR-1_Bi_0-4_Sn_48,OCHO,CONTCAR-39_Sn_48,COOH,0.9415224662382925,0.07757000000002731,0.8382800000000219
Sn,CONTCAR-1_Bi_0-4_Sn_48,OCHO,CONTCAR-41_Sn_50,COOH,0.933023402746784,0.07757000000002731,0.717470000000016
Sn,CONTCAR-1_Bi_0-5_Sn_49,OCHO,CONTCAR-40_Sn_49,COOH,1.0000000000000002,-0.03127999999999079,0.6330299999999869
Sn,CONTCAR-2_Bi_1-2_Bi_5,OCHO,CONTCAR-42_Sn_51,COOH,0.9356684873441293,0.2035000000000099,0.6170399999999989
Sn,CONTCAR-2_Bi_1-2_Bi_5,OCHO,CONTCAR-43_Sn_52,COOH,0.9443844502038533,0.2035000000000099,0.9981299999999709
Sn,CONTCAR-2_Bi_1-5_Sn_52,OCHO,CONTCAR-42_Sn_51,COOH,0.9935487076874447,0.4914000000000459,0.6170399999999989
Sn,CONTCAR-2_Bi_1-5_Sn_52,OCHO,CONTCAR-43_Sn_52,COOH,1.0000000000000002,0.4914000000000459,0.9981299999999709
Sn,CONTCAR-2_Bi_1-6_Sn_57,OCHO,CONTCAR-42_Sn_51,COOH,0.9144194705189473,0.2035000000000099,0.6170399999999989
Sn,CONTCAR-39_Sn_48-1_Sn_49,OCHO,CONTCAR-39_Sn_48,COOH,0.9814024570562828,-0.02395999999994106,0.8382800000000219
Sn,CONTCAR-39_Sn_48-1_Sn_49,OCHO,CONTCAR-41_Sn_50,COOH,0.9969789495315196,-0.02395999999994106,0.717470000000016
Sn,CONTCAR-39_Sn_48-2_Sn_50,OCHO,CONTCAR-39_Sn_48,COOH,0.9688761097978559,0.2183100000000212,0.8382800000000219
Sn,CONTCAR-39_Sn_48-2_Sn_50,OCHO,CONTCAR-41_Sn_50,COOH,0.9827338515638041,0.2183100000000212,0.717470000000016
Sn,CONTCAR-39_Sn_48-2_Sn_50,OCHO,CONTCAR-50_Sn_63,COOH,0.9216811462452662,0.2183100000000212,0.593890000000012
Sn,CONTCAR-40_Sn_49-1_Sn_50,OCHO,CONTCAR-39_Sn_48,COOH,0.9327468117845976,-0.09198999999996263,0.8382800000000219
Sn,CONTCAR-40_Sn_49-1_Sn_50,OCHO,CONTCAR-41_Sn_50,COOH,0.9400525984442061,-0.09198999999996263,0.717470000000016
Sn,CONTCAR-40_Sn_49-2_Sn_62,OCHO,CONTCAR-40_Sn_49,COOH,1.0000000000000002,-0.1037699999999501,0.6330299999999869
Sn,CONTCAR-4_Bi_3-3_Sn_52,OCHO,CONTCAR-42_Sn_51,COOH,0.9935487076874447,0.2523900000000384,0.6170399999999989
Sn,CONTCAR-4_Bi_3-3_Sn_52,OCHO,CONTCAR-43_Sn_52,COOH,1.0000000000000002,0.2523900000000384,0.9981299999999709
Sn,CONTCAR-50_Sn_63-1_Sn_66,OCHO,CONTCAR-50_Sn_63,COOH,0.9899523104054465,0.01428000000003235,0.593890000000012
Sn,CONTCAR-50_Sn_63-2_Sn_67,OCHO,CONTCAR-53_Sn_67,COOH,0.9629926787363731,-0.1246599999999586,0.6987799999999669
Sn,CONTCAR-52_Sn_66-1_Sn_67,OCHO,CONTCAR-53_Sn_67,COOH,0.9847819513431761,-0.1994799999999469,0.6987799999999669
