Nearest_Atom,material_id_a,adsorbate_type_a,material_id_b,adsorbate_type_b,similarity,delta_G_OCHO,delta_G_COOH
La,CONTCAR-10_La_11-7_Sn_44,OCHO,CONTCAR-1_La_0,COOH,0.2104700005637464,-0.6781600000000009,0.1866199999999725
La,CONTCAR-10_La_11-7_Sn_44,OCHO,CONTCAR-25_Bi_67,COOH,0.023357609620806657,-0.6781600000000009,0.9011699999999467
La,CONTCAR-10_La_11-7_Sn_44,OCHO,CONTCAR-8_Sn_50,COOH,0.4410789632710336,-0.6781600000000009,0.1571299999999627
La,CONTCAR-11_La_12-1_Bi_56,OCHO,CONTCAR-15_Bi_57,COOH,0.4135909937978977,-0.7377799999999962,0.5663299999999611
La,CONTCAR-11_La_12-1_Bi_56,OCHO,CONTCAR-17_Bi_59,COOH,0.5227816069382685,-0.7377799999999962,0.2918099999999657
La,CONTCAR-11_La_12-1_Bi_56,OCHO,CONTCAR-1_La_0,COOH,0.6455061551202448,-0.7377799999999962,0.1866199999999725
La,CONTCAR-11_La_12-1_Bi_56,OCHO,CONTCAR-25_Bi_67,COOH,0.6319471837272053,-0.7377799999999962,0.9011699999999467
La,CONTCAR-11_La_12-1_Bi_56,OCHO,CONTCAR-8_Sn_50,COOH,0.6333593577647808,-0.7377799999999962,0.1571299999999627
La,CONTCAR-11_La_12-2_Bi_61,OCHO,CONTCAR-15_Bi_57,COOH,0.38485700216099816,-1.026200000000027,0.5663299999999611
La,CONTCAR-11_La_12-2_Bi_61,OCHO,CONTCAR-17_Bi_59,COOH,0.4727983484642116,-1.026200000000027,0.2918099999999657
La,CONTCAR-11_La_12-2_Bi_61,OCHO,CONTCAR-1_La_0,COOH,0.5769346023049212,-1.026200000000027,0.1866199999999725
La,CONTCAR-11_La_12-2_Bi_61,OCHO,CONTCAR-25_Bi_67,COOH,0.6180998344426565,-1.026200000000027,0.9011699999999467
La,CONTCAR-11_La_12-2_Bi_61,OCHO,CONTCAR-8_Sn_50,COOH,0.6711646128395162,-1.026200000000027,0.1571299999999627
La,CONTCAR-11_La_12-3_Sn_52,OCHO,CONTCAR-15_Bi_57,COOH,0.3858625534606051,-0.6393000000000012,0.5663299999999611
La,CONTCAR-11_La_12-3_Sn_52,OCHO,CONTCAR-17_Bi_59,COOH,0.6274900265091468,-0.6393000000000012,0.2918099999999657
La,CONTCAR-11_La_12-3_Sn_52,OCHO,CONTCAR-1_La_0,COOH,0.5410987344032128,-0.6393000000000012,0.1866199999999725
La,CONTCAR-11_La_12-3_Sn_52,OCHO,CONTCAR-25_Bi_67,COOH,0.49329683363653326,-0.6393000000000012,0.9011699999999467
La,CONTCAR-11_La_12-3_Sn_52,OCHO,CONTCAR-8_Sn_50,COOH,0.7212828816437519,-0.6393000000000012,0.1571299999999627
La,CONTCAR-11_La_12-4_La_13,OCHO,CONTCAR-15_Bi_57,COOH,0.38323422771628113,-1.44783000000002,0.5663299999999611
La,CONTCAR-11_La_12-4_La_13,OCHO,CONTCAR-17_Bi_59,COOH,0.24931646871361476,-1.44783000000002,0.2918099999999657
La,CONTCAR-11_La_12-4_La_13,OCHO,CONTCAR-1_La_0,COOH,0.5296540703457951,-1.44783000000002,0.1866199999999725
La,CONTCAR-11_La_12-4_La_13,OCHO,CONTCAR-25_Bi_67,COOH,0.7346346402800377,-1.44783000000002,0.9011699999999467
La,CONTCAR-11_La_12-4_La_13,OCHO,CONTCAR-8_Sn_50,COOH,0.2104858563816141,-1.44783000000002,0.1571299999999627
La,CONTCAR-11_La_12-5_Bi_62,OCHO,CONTCAR-15_Bi_57,COOH,0.363355625533795,-1.053470000000014,0.5663299999999611
La,CONTCAR-11_La_12-5_Bi_62,OCHO,CONTCAR-17_Bi_59,COOH,0.5988024316114013,-1.053470000000014,0.2918099999999657
La,CONTCAR-11_La_12-5_Bi_62,OCHO,CONTCAR-1_La_0,COOH,0.5598016054972832,-1.053470000000014,0.1866199999999725
