structure_id,n_surface,n_bulk,r_thr,r_max,center_x,center_y,center_z,alpha_Bi__bulk,alpha_Bi__surface,alpha_Co__bulk,alpha_Co__surface,alpha_La__bulk,alpha_La__surface,alpha_Ni__bulk,alpha_Ni__surface,alpha_Sn__bulk,alpha_Sn__surface
138.optdone,62,6,3.364954913361991,6.729909826723982,22.588250379797447,22.600633810113635,22.72071044170767,-0.6190476190476191,0.05990783410138245,0.1282051282051282,-0.012406947890818865,-0.6190476190476191,0.05990783410138245,1.0,-0.09677419354838723,0.19047619047619047,-0.018433179723502446
1380.optdone,59,9,3.61083911866528,7.22167823733056,22.02892764837156,22.26000837863028,22.03894277459623,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486
1382.optdone,59,9,3.4267140957458024,6.853428191491605,22.533620424847257,22.11531818588698,22.738191968130312,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.7435897435897436,0.11342894393741854,0.46031746031746035,-0.07021791767554486
1383.optdone,55,13,3.742325179256873,7.484650358513746,22.824896391295358,22.52243812132925,22.73041498723279,0.2527472527472526,-0.05974025974025965,-1.0118343195266273,0.2391608391608392,0.2527472527472526,-0.05974025974025965,0.195266272189349,-0.04615384615384621,0.2527472527472526,-0.05974025974025965
1384.optdone,55,13,3.7091645275851595,7.418329055170319,22.389798674434914,22.117363700984225,22.233144017926517,0.2527472527472526,-0.05974025974025965,-0.609467455621302,0.14405594405594402,0.2527472527472526,-0.05974025974025965,-0.609467455621302,0.14405594405594402,0.6263736263736264,-0.148051948051948
1385.optdone,53,15,3.7372230170501277,7.474446034100255,22.22459542552643,22.393595489174594,22.278039199118258,0.6761904761904762,-0.1913746630727764,-0.394871794871795,0.11175616835994195,0.6761904761904762,-0.1913746630727764,-1.0923076923076924,0.30914368650217705,0.02857142857142847,-0.008086253369272267
1386.optdone,58,10,3.4756218399170336,6.951243679834067,22.599854103465965,22.51655195505814,22.50384713747226,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,-0.9428571428571431,0.16256157635467972
1387.optdone,58,10,3.689281134824978,7.378562269649956,22.2171298124801,22.272446447631015,22.452873955747474,0.5142857142857142,-0.08866995073891637,1.0,-0.1724137931034484,-0.9428571428571431,0.16256157635467972,-1.0923076923076924,0.18832891246684347,0.5142857142857142,-0.08866995073891637
1388.optdone,51,17,3.707316815360103,7.414633630720206,22.605213196903446,22.07394788619641,22.590903007705002,0.4285714285714286,-0.1428571428571428,-0.8461538461538465,0.28205128205128194,0.7142857142857143,-0.23809523809523814,-0.5384615384615385,0.1794871794871794,0.1428571428571428,-0.04761904761904767
1389.optdone,53,15,3.707519024747316,7.415038049494632,22.062002578235653,22.017481659723785,22.258929120740664,0.6761904761904762,-0.1913746630727764,-0.394871794871795,0.11175616835994195,0.6761904761904762,-0.1913746630727764,-1.0923076923076924,0.30914368650217705,0.02857142857142847,-0.008086253369272267
139.optdone,54,14,3.6343599130778435,7.268719826155687,22.1794860118875,22.417647608078184,22.52391871489505,-0.04081632653061229,0.010582010582010581,-0.8681318681318684,0.225071225071225,0.30612244897959184,-0.0793650793650793,-0.1208791208791209,0.031339031339031376,0.653061224489796,-0.1693121693121693
1390.optdone,59,9,3.4506562436031074,6.901312487206215,22.568607655252038,22.24160218073867,22.145199890935295,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248,-0.7435897435897436,0.11342894393741854,0.46031746031746035,-0.07021791767554486
1391.optdone,56,12,3.7649888447532405,7.529977689506481,22.519069550683998,22.73508638067001,22.438331483844923,0.19047619047619047,-0.04081632653061229,0.5641025641025641,-0.1208791208791209,0.5952380952380952,-0.12755102040816335,-0.7435897435897436,0.15934065934065922,-0.6190476190476191,0.13265306122448972
1392.optdone,58,10,3.546702499803645,7.09340499960729,22.5268442567514,22.58286252692165,22.19977518875434,0.5142857142857142,-0.08866995073891637,-0.5692307692307692,0.09814323607427045,0.02857142857142847,-0.0049261083743843415,-0.5692307692307692,0.09814323607427045,0.5142857142857142,-0.08866995073891637
1393.optdone,59,9,3.5333059493418406,7.066611898683681,22.439491640176637,22.66686729535245,22.515614055522494,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248,-0.7435897435897436,0.11342894393741854,-0.0793650793650793,0.012106537530266248
1396.optdone,53,15,3.6683052293287224,7.336610458657445,22.609762984471946,22.52121534129717,22.139944903364576,1.0,-0.28301886792452824,-1.4410256410256412,0.4078374455732946,1.0,-0.28301886792452824,-0.394871794871795,0.11175616835994195,-0.2952380952380953,0.08355795148247969
1398.optdone,56,12,3.6130848444883847,7.2261696889767695,22.69814956270528,22.07129866516772,22.559000183501002,0.5952380952380952,-0.12755102040816335,-0.3076923076923077,0.06593406593406581,0.5952380952380952,-0.12755102040816335,-0.7435897435897436,0.15934065934065922,-0.2142857142857144,0.04591836734693877
1399.optdone,55,13,3.5512189382013446,7.102437876402689,22.14970261815366,22.594132750781974,22.383279466917326,1.0,-0.23636363636363633,-0.2071005917159765,0.04895104895104885,-0.1208791208791209,0.02857142857142847,-0.609467455621302,0.14405594405594402,-0.1208791208791209,0.02857142857142847
14.optdone,56,12,3.6731723736022666,7.346344747204533,22.231417463749832,22.591900571445386,22.14991729608355,0.19047619047619047,-0.04081632653061229,-0.7435897435897436,0.15934065934065922,0.19047619047619047,-0.04081632653061229,-0.3076923076923077,0.06593406593406581,0.5952380952380952,-0.12755102040816335
140.optdone,61,7,3.448714431477955,6.89742886295591,22.341289598624716,22.23796556632245,22.47637154133556,0.30612244897959184,-0.03512880562060894,-0.4945054945054945,0.05674653215636816,0.30612244897959184,-0.03512880562060894,0.25274725274725274,-0.02900378310214391,-0.3877551020408163,0.04449648711943788
1400.optdone,53,15,3.8384853430446126,7.676970686089225,22.83903379491348,23.009856802232825,22.159831387888794,0.6761904761904762,-0.1913746630727764,-0.04615384615384621,0.013062409288824295,0.02857142857142847,-0.008086253369272267,-1.0923076923076924,0.30914368650217705,0.35238095238095235,-0.09973045822102433
1401.optdone,55,13,3.7295069783471257,7.4590139566942515,22.641744423036066,22.2340658418499,22.525500271125242,0.6263736263736264,-0.148051948051948,-0.2071005917159765,0.04895104895104885,-0.1208791208791209,0.02857142857142847,-0.2071005917159765,0.04895104895104885,-0.1208791208791209,0.02857142857142847
1402.optdone,58,10,3.661820137697352,7.323640275394704,22.237160710020394,22.405454944874084,22.515711514903387,-0.4571428571428571,0.0788177339901478,0.4769230769230769,-0.08222811671087538,-0.4571428571428571,0.0788177339901478,-0.5692307692307692,0.09814323607427045,1.0,-0.1724137931034484
1403.optdone,54,14,3.825564983418866,7.651129966837732,22.55491584262028,22.16976054167869,22.047958274318862,1.0,-0.2592592592592593,-0.4945054945054945,0.1282051282051282,0.30612244897959184,-0.0793650793650793,-0.4945054945054945,0.1282051282051282,-0.3877551020408163,0.10052910052910058
1404.optdone,56,12,3.5032157188924664,7.006431437784933,22.409837489824014,22.175682374141125,22.393920987107695,1.0,-0.2142857142857144,-1.1794871794871797,0.25274725274725274,-0.2142857142857144,0.04591836734693877,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229
1407.optdone,58,10,3.6325269737260184,7.265053947452037,22.461951416172106,22.445732037258672,22.39632905791421,0.02857142857142847,-0.0049261083743843415,-0.04615384615384621,0.007957559681697646,0.5142857142857142,-0.08866995073891637,-0.04615384615384621,0.007957559681697646,-0.4571428571428571,0.0788177339901478
1408.optdone,60,8,3.5248819341493687,7.049763868298737,22.538651277209333,22.03493266539884,22.176095455191504,-0.2142857142857144,0.02857142857142847,-0.3076923076923077,0.04102564102564099,-0.8214285714285716,0.10952380952380958,1.0,-0.13333333333333353,0.3928571428571428,-0.05238095238095242
1409.optdone,60,8,3.4548313930243078,6.9096627860486155,21.994712654246417,22.39903773246324,22.159233305625996,0.3928571428571428,-0.05238095238095242,1.0,-0.13333333333333353,-1.4285714285714288,0.19047619047619047,0.34615384615384615,-0.04615384615384621,-0.2142857142857144,0.02857142857142847
141.optdone,51,17,3.9970198110355506,7.994039622071101,22.420846976799115,22.50962339907581,22.338968060898004,0.7142857142857143,-0.23809523809523814,-0.8461538461538465,0.28205128205128194,0.4285714285714286,-0.1428571428571428,-0.23076923076923084,0.07692307692307676,-0.1428571428571428,0.04761904761904756
1410.optdone,53,15,3.7815623338566495,7.563124667713299,22.29818945456736,22.201105660331034,22.82070557274551,0.35238095238095235,-0.09973045822102433,-1.78974358974359,0.5065312046444121,0.6761904761904762,-0.1913746630727764,0.3025641025641025,-0.08563134978229336,0.35238095238095235,-0.09973045822102433
1411.optdone,61,7,3.4163078321441964,6.832615664288393,22.438862345686246,22.243392314728858,22.27195292702233,-1.0816326530612246,0.1241217798594847,1.0,-0.11475409836065564,-1.7755102040816326,0.20374707259953162,1.0,-0.11475409836065564,1.0,-0.11475409836065587
1412.optdone,59,9,3.4797749274762033,6.959549854952407,22.480805412274186,22.47295143918803,22.37617387069527,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,-1.1587301587301586,0.17675544794188858,-0.16239316239316248,0.024771838331160256,1.0,-0.15254237288135597
1413.optdone,53,15,3.77061670851542,7.54123341703084,22.16346926080809,22.34918096877196,22.256127344623476,0.6761904761904762,-0.1913746630727764,-1.0923076923076924,0.30914368650217705,0.02857142857142847,-0.008086253369272267,-0.04615384615384621,0.013062409288824295,0.35238095238095235,-0.09973045822102433
1415.optdone,54,14,3.8573467777525363,7.714693555505073,22.117772476109295,22.592509084459735,22.54160954941789,-0.04081632653061229,0.010582010582010581,-0.8681318681318684,0.225071225071225,0.653061224489796,-0.1693121693121693,0.6263736263736264,-0.16239316239316248,-0.3877551020408163,0.10052910052910058
1416.optdone,54,14,3.808229074499682,7.616458148999364,22.70217172962754,22.305901530111463,22.070577414765474,1.0,-0.2592592592592593,-1.2417582417582418,0.32193732193732194,-0.04081632653061229,0.010582010582010581,-0.4945054945054945,0.1282051282051282,0.653061224489796,-0.1693121693121693
1417.optdone,57,11,3.7100076840502587,7.420015368100517,22.13913208460075,22.240639311621088,22.261206510867098,0.5584415584415584,-0.10776942355889729,0.5244755244755244,-0.10121457489878538,0.5584415584415584,-0.10776942355889729,-1.3776223776223775,0.26585695006747634,-0.3246753246753247,0.06265664160401008
1418.optdone,59,9,3.3510650466464047,6.702130093292809,22.372223974042903,22.083199108224438,22.36775052614397,1.0,-0.15254237288135597,-0.7435897435897436,0.11342894393741854,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747
1419.optdone,58,10,3.4485744911634764,6.897148982326953,22.754816032572144,22.220020403023195,22.279945956790037,-0.4571428571428571,0.0788177339901478,-0.5692307692307692,0.09814323607427045,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,0.5142857142857142,-0.08866995073891637
142.optdone,59,9,3.452837836909854,6.905675673819708,22.399894562104187,22.466077189707814,22.501776132231683,1.0,-0.15254237288135597,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248,-0.7435897435897436,0.11342894393741854,-0.0793650793650793,0.012106537530266248
1420.optdone,57,11,3.426347361090015,6.85269472218003,22.313641838508246,22.284750247024803,22.34674064956408,1.0,-0.1929824561403508,0.04895104895104885,-0.009446693657219951,-0.3246753246753247,0.06265664160401008,-0.9020979020979023,0.1740890688259109,0.11688311688311681,-0.022556390977443552
1422.optdone,53,15,3.7249644252375433,7.449928850475087,22.317308800584314,22.21010766940019,21.84315366983846,0.02857142857142847,-0.008086253369272267,-0.394871794871795,0.11175616835994195,0.6761904761904762,-0.1913746630727764,-0.394871794871795,0.11175616835994195,0.02857142857142847,-0.008086253369272267
1423.optdone,57,11,3.7775431646907207,7.555086329381441,22.05468754123326,22.045270425468907,22.224524238476143,-0.3246753246753247,0.06265664160401008,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552
1425.optdone,60,8,3.5157125205871362,7.0314250411742725,22.67906119192148,22.264132830106828,22.370182476717684,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242
1426.optdone,57,11,3.5815275223885448,7.1630550447770895,22.52712856186635,22.34508655986142,22.0021561772477,0.5584415584415584,-0.10776942355889729,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,-0.3246753246753247,0.06265664160401008
1427.optdone,58,10,3.7296248826877374,7.459249765375475,22.218585826362943,22.22343479197098,22.2926687710634,-0.4571428571428571,0.0788177339901478,-0.04615384615384621,0.007957559681697646,0.5142857142857142,-0.08866995073891637,0.4769230769230769,-0.08222811671087538,-0.4571428571428571,0.0788177339901478
1428.optdone,59,9,3.628944897924326,7.257889795848652,22.434734522856314,22.846437648203644,22.452397677393897,-0.6190476190476191,0.09443099273607747,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248,0.41880341880341876,-0.06388526727509802,-0.0793650793650793,0.012106537530266248
1429.optdone,60,8,3.638953652870243,7.277907305740486,22.211864461532585,22.580243799078374,22.73403153414873,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,-1.4285714285714288,0.19047619047619047,1.0,-0.13333333333333353,0.3928571428571428,-0.05238095238095242
143.optdone,60,8,3.516356047772044,7.032712095544088,22.13845158706393,22.810628337463953,22.21104611094868,-0.2142857142857144,0.02857142857142847,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242,-0.3076923076923077,0.04102564102564099,-0.2142857142857144,0.02857142857142847
1430.optdone,55,13,3.6852838675941655,7.370567735188331,22.177617597743563,22.208306293874443,22.699587866578856,0.2527472527472526,-0.05974025974025965,-0.2071005917159765,0.04895104895104885,0.2527472527472526,-0.05974025974025965,-0.609467455621302,0.14405594405594402,0.2527472527472526,-0.05974025974025965
1431.optdone,57,11,3.671616228960743,7.343232457921486,22.387374446697237,22.02563399200642,22.304891119399095,-0.3246753246753247,0.06265664160401008,0.5244755244755244,-0.10121457489878538,-0.3246753246753247,0.06265664160401008,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552
1432.optdone,57,11,3.3855855838616633,6.771171167723327,22.294861332205407,22.549212286344233,22.364956306228446,0.5584415584415584,-0.10776942355889729,1.0,-0.1929824561403508,1.0,-0.1929824561403508,-1.8531468531468533,0.3576248313090419,-0.7662337662337664,0.1478696741854637
1433.optdone,53,15,3.974970488637108,7.949940977274216,21.995779202816554,22.176039185874743,22.482754264018315,0.35238095238095235,-0.09973045822102433,-0.7435897435897436,0.2104499274310595,-0.2952380952380953,0.08355795148247969,-0.04615384615384621,0.013062409288824295,0.6761904761904762,-0.1913746630727764
1434.optdone,59,9,3.390692603785914,6.781385207571828,22.363506192455656,22.5251812853437,22.43368450515791,1.0,-0.15254237288135597,0.41880341880341876,-0.06388526727509802,-0.6190476190476191,0.09443099273607747,-0.16239316239316248,0.024771838331160256,-0.6190476190476191,0.09443099273607747
1435.optdone,54,14,3.815926565729827,7.631853131459654,22.941602504969214,22.269075199844224,22.270000892620192,0.30612244897959184,-0.0793650793650793,-1.6153846153846154,0.41880341880341876,-0.04081632653061229,0.010582010582010581,0.6263736263736264,-0.16239316239316248,0.653061224489796,-0.1693121693121693
1436.optdone,59,9,3.4163844806540666,6.832768961308133,22.43644046784582,22.168769361059873,22.395407820043083,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-1.1587301587301586,0.17675544794188858
1437.optdone,53,15,3.795833991682229,7.591667983364458,22.819921448058455,21.901195556201277,22.318518441111525,-0.2952380952380953,0.08355795148247969,-0.7435897435897436,0.2104499274310595,0.6761904761904762,-0.1913746630727764,-0.7435897435897436,0.2104499274310595,1.0,-0.28301886792452824
144.optdone,58,10,3.4155477802715786,6.831095560543157,22.19101251825348,22.39284477241749,22.355097351549666,0.5142857142857142,-0.08866995073891637,-0.5692307692307692,0.09814323607427045,0.5142857142857142,-0.08866995073891637,0.4769230769230769,-0.08222811671087538,-0.9428571428571431,0.16256157635467972
1440.optdone,54,14,3.8817203142192547,7.763440628438509,22.307290135685214,22.76131845667522,22.681770890271007,0.653061224489796,-0.1693121693121693,-0.1208791208791209,0.031339031339031376,0.653061224489796,-0.1693121693121693,-0.4945054945054945,0.1282051282051282,-0.7346938775510206,0.19047619047619047
1441.optdone,56,12,3.592830627355197,7.185661254710394,22.342349436628062,22.166452467660385,22.248183600182728,0.5952380952380952,-0.12755102040816335,-0.3076923076923077,0.06593406593406581,-0.2142857142857144,0.04591836734693877,-0.7435897435897436,0.15934065934065922,0.5952380952380952,-0.12755102040816335
1443.optdone,56,12,3.643671228288061,7.287342456576122,22.614611460757867,22.806342500069945,22.387511493579822,-1.0238095238095242,0.21938775510204067,0.1282051282051282,-0.027472527472527597,0.5952380952380952,-0.12755102040816335,0.5641025641025641,-0.1208791208791209,-0.2142857142857144,0.04591836734693877
1444.optdone,59,9,3.539421583132633,7.078843166265266,22.20828431491848,22.69242004522835,22.29329875016628,-0.0793650793650793,0.012106537530266248,-0.16239316239316248,0.024771838331160256,-0.0793650793650793,0.012106537530266248,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486
1445.optdone,57,11,3.620664191572225,7.24132838314445,22.38331758687167,22.29610001553732,23.015303783571326,1.0,-0.1929824561403508,-0.9020979020979023,0.1740890688259109,-0.3246753246753247,0.06265664160401008,0.5244755244755244,-0.10121457489878538,-0.3246753246753247,0.06265664160401008
1446.optdone,59,9,3.578662387291059,7.157324774582118,22.43637520988191,22.686285197317844,22.410097133065744,0.46031746031746035,-0.07021791767554486,-0.16239316239316248,0.024771838331160256,-0.6190476190476191,0.09443099273607747,1.0,-0.15254237288135597,-0.6190476190476191,0.09443099273607747
1447.optdone,57,11,3.644870788638975,7.28974157727795,22.386753027483415,21.933125442644258,22.4864876367539,0.11688311688311681,-0.022556390977443552,-0.9020979020979023,0.1740890688259109,-0.3246753246753247,0.06265664160401008,1.0,-0.1929824561403508,0.11688311688311681,-0.022556390977443552
1448.optdone,58,10,3.7539200035577927,7.507840007115585,22.54971943434922,21.945659677903837,22.456789732570353,0.5142857142857142,-0.08866995073891637,-0.5692307692307692,0.09814323607427045,-0.4571428571428571,0.0788177339901478,0.4769230769230769,-0.08222811671087538,0.02857142857142847,-0.0049261083743843415
1449.optdone,53,15,3.7829899367217537,7.565979873443507,22.240903310006395,22.528583472338138,22.493264348839908,0.6761904761904762,-0.1913746630727764,-1.0923076923076924,0.30914368650217705,0.35238095238095235,-0.09973045822102433,-0.04615384615384621,0.013062409288824295,0.02857142857142847,-0.008086253369272267
145.optdone,59,9,3.33999047373524,6.67998094747048,22.29671517911705,22.160080155776612,22.411978797968697,-0.0793650793650793,0.012106537530266248,1.0,-0.15254237288135597,-0.0793650793650793,0.012106537530266248,-1.324786324786325,0.2020860495436766,0.46031746031746035,-0.07021791767554486
1450.optdone,53,15,3.7458801105553654,7.491760221110731,22.319782728967898,22.432366097390563,22.267249844006507,0.35238095238095235,-0.09973045822102433,-1.0923076923076924,0.30914368650217705,0.6761904761904762,-0.1913746630727764,-0.394871794871795,0.11175616835994195,0.35238095238095235,-0.09973045822102433
1451.optdone,58,10,3.5318900241234843,7.063780048246969,22.435040643351062,22.134769137025653,22.39257286719129,0.5142857142857142,-0.08866995073891637,-0.04615384615384621,0.007957559681697646,0.02857142857142847,-0.0049261083743843415,-0.5692307692307692,0.09814323607427045,0.02857142857142847,-0.0049261083743843415
1452.optdone,54,14,3.9403401453971676,7.880680290794335,22.158376069547757,22.723393263103205,22.637461501285934,-0.04081632653061229,0.010582010582010581,-0.4945054945054945,0.1282051282051282,0.30612244897959184,-0.0793650793650793,0.25274725274725274,-0.06552706552706544,-0.04081632653061229,0.010582010582010581
1453.optdone,57,11,3.6593981322907596,7.318796264581519,22.314595243438426,22.50514187590386,22.537500909402635,-0.3246753246753247,0.06265664160401008,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552
1454.optdone,57,11,3.676824666984598,7.353649333969196,22.23095529380196,22.614905521113887,22.098332714718172,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,-0.3246753246753247,0.06265664160401008
1455.optdone,57,11,3.6628790934890527,7.325758186978105,22.585302982694618,22.232990360271838,22.256975900417103,0.11688311688311681,-0.022556390977443552,0.5244755244755244,-0.10121457489878538,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,-0.3246753246753247,0.06265664160401008
1456.optdone,58,10,3.655477535156762,7.310955070313524,22.519203744378338,22.291055749618042,22.232584456407984,0.5142857142857142,-0.08866995073891637,-0.04615384615384621,0.007957559681697646,-0.4571428571428571,0.0788177339901478,-0.04615384615384621,0.007957559681697646,0.02857142857142847,-0.0049261083743843415
1458.optdone,60,8,3.4846344552750956,6.969268910550191,22.274391209938756,21.984896876381953,22.377632915836365,-0.8214285714285716,0.10952380952380958,1.0,-0.13333333333333353,-0.8214285714285716,0.10952380952380958,0.34615384615384615,-0.04615384615384621,0.3928571428571428,-0.05238095238095242
1459.optdone,57,11,3.6768271032634914,7.353654206526983,22.337240514991024,22.1316606510216,22.566799149804293,0.11688311688311681,-0.022556390977443552,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552,0.04895104895104885,-0.009446693657219951,0.11688311688311681,-0.022556390977443552
146.optdone,54,14,3.7387832397128915,7.477566479425783,22.191817645846857,22.17063572289669,22.131765428958918,0.653061224489796,-0.1693121693121693,-0.4945054945054945,0.1282051282051282,0.653061224489796,-0.1693121693121693,-0.8681318681318684,0.225071225071225,-0.04081632653061229,0.010582010582010581
1460.optdone,56,12,3.566954830705637,7.133909661411274,22.236163028703835,22.29203986021316,22.43658924250001,0.5952380952380952,-0.12755102040816335,-0.7435897435897436,0.15934065934065922,-0.2142857142857144,0.04591836734693877,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229
1461.optdone,54,14,3.773803714716033,7.547607429432066,22.261089833484096,22.201029666722345,22.355605366143823,1.0,-0.2592592592592593,-0.1208791208791209,0.031339031339031376,1.0,-0.2592592592592593,-1.2417582417582418,0.32193732193732194,-0.7346938775510206,0.19047619047619047
1462.optdone,59,9,3.6233792914514393,7.246758582902879,22.416851031128456,22.738759067310536,22.464889926984753,0.46031746031746035,-0.07021791767554486,0.41880341880341876,-0.06388526727509802,-1.1587301587301586,0.17675544794188858,-0.16239316239316248,0.024771838331160256,0.46031746031746035,-0.07021791767554486
1463.optdone,58,10,3.6987182846565347,7.3974365693130695,22.502514180414963,22.660429630518202,22.513245400881743,0.02857142857142847,-0.0049261083743843415,0.4769230769230769,-0.08222811671087538,-0.4571428571428571,0.0788177339901478,-0.5692307692307692,0.09814323607427045,0.5142857142857142,-0.08866995073891637
1465.optdone,57,11,3.7003587930861284,7.400717586172257,22.641895577079598,22.232403941626824,22.44809351199899,-0.7662337662337664,0.1478696741854637,0.5244755244755244,-0.10121457489878538,0.5584415584415584,-0.10776942355889729,-0.4265734265734267,0.08232118758434548,0.11688311688311681,-0.022556390977443552
1466.optdone,57,11,3.636308402187626,7.272616804375252,22.60000733289918,22.315063700425686,22.061947144897083,-0.7662337662337664,0.1478696741854637,0.04895104895104885,-0.009446693657219951,0.5584415584415584,-0.10776942355889729,0.5244755244755244,-0.10121457489878538,-0.3246753246753247,0.06265664160401008
1468.optdone,61,7,3.7248418150182188,7.4496836300364375,22.440548982675637,21.967655365564248,22.375747568298312,0.30612244897959184,-0.03512880562060894,0.25274725274725274,-0.02900378310214391,0.30612244897959184,-0.03512880562060894,0.25274725274725274,-0.02900378310214391,-1.0816326530612246,0.1241217798594847
147.optdone,58,10,3.4380630148193854,6.876126029638771,22.496292893223906,22.344647206721188,22.278314784971155,0.02857142857142847,-0.0049261083743843415,-0.5692307692307692,0.09814323607427045,-0.4571428571428571,0.0788177339901478,0.4769230769230769,-0.08222811671087538,0.5142857142857142,-0.08866995073891637
1470.optdone,56,12,3.6464409429726348,7.2928818859452695,22.584413875201335,22.440777192981862,22.031631790355522,0.5952380952380952,-0.12755102040816335,-0.3076923076923077,0.06593406593406581,0.19047619047619047,-0.04081632653061229,-0.7435897435897436,0.15934065934065922,0.19047619047619047,-0.04081632653061229
1471.optdone,56,12,3.635211184982745,7.27042236996549,22.609133473201155,22.253504738170395,22.194484450121667,0.19047619047619047,-0.04081632653061229,-1.1794871794871797,0.25274725274725274,0.5952380952380952,-0.12755102040816335,0.1282051282051282,-0.027472527472527597,0.19047619047619047,-0.04081632653061229
1472.optdone,60,8,3.555296137183986,7.110592274367972,22.130026397872694,22.582334744950955,22.86670451445166,-1.4285714285714288,0.19047619047619047,1.0,-0.13333333333333353,-1.4285714285714288,0.19047619047619047,1.0,-0.13333333333333353,1.0,-0.1333333333333333
