structure_id,n_all,n_surface,n_bulk,r_thr,r_max,center_x,center_y,center_z,disorder_all,disorder_surface,disorder_bulk,alpha_Bi_Bi__all,alpha_Bi_Bi__bulk,alpha_Bi_Bi__surface,alpha_Bi_Co__all,alpha_Bi_Co__bulk,alpha_Bi_Co__surface,alpha_Bi_La__all,alpha_Bi_La__bulk,alpha_Bi_La__surface,alpha_Bi_Ni__all,alpha_Bi_Ni__bulk,alpha_Bi_Ni__surface,alpha_Bi_Sn__all,alpha_Bi_Sn__bulk,alpha_Bi_Sn__surface,alpha_Co_Bi__all,alpha_Co_Bi__bulk,alpha_Co_Bi__surface,alpha_Co_Co__all,alpha_Co_Co__bulk,alpha_Co_Co__surface,alpha_Co_La__all,alpha_Co_La__bulk,alpha_Co_La__surface,alpha_Co_Ni__all,alpha_Co_Ni__bulk,alpha_Co_Ni__surface,alpha_Co_Sn__all,alpha_Co_Sn__bulk,alpha_Co_Sn__surface,alpha_La_Bi__all,alpha_La_Bi__bulk,alpha_La_Bi__surface,alpha_La_Co__all,alpha_La_Co__bulk,alpha_La_Co__surface,alpha_La_La__all,alpha_La_La__bulk,alpha_La_La__surface,alpha_La_Ni__all,alpha_La_Ni__bulk,alpha_La_Ni__surface,alpha_La_Sn__all,alpha_La_Sn__bulk,alpha_La_Sn__surface,alpha_Ni_Bi__all,alpha_Ni_Bi__bulk,alpha_Ni_Bi__surface,alpha_Ni_Co__all,alpha_Ni_Co__bulk,alpha_Ni_Co__surface,alpha_Ni_La__all,alpha_Ni_La__bulk,alpha_Ni_La__surface,alpha_Ni_Ni__all,alpha_Ni_Ni__bulk,alpha_Ni_Ni__surface,alpha_Ni_Sn__all,alpha_Ni_Sn__bulk,alpha_Ni_Sn__surface,alpha_Sn_Bi__all,alpha_Sn_Bi__bulk,alpha_Sn_Bi__surface,alpha_Sn_Co__all,alpha_Sn_Co__bulk,alpha_Sn_Co__surface,alpha_Sn_La__all,alpha_Sn_La__bulk,alpha_Sn_La__surface,alpha_Sn_Ni__all,alpha_Sn_Ni__bulk,alpha_Sn_Ni__surface,alpha_Sn_Sn__all,alpha_Sn_Sn__bulk,alpha_Sn_Sn__surface
1292.optdone,68,52,16,3.8535728706296224,7.707145741259245,22.16499882483318,22.30586606437599,22.69142558496841,0.21518901864548529,0.20683267802995695,0.3517107180568719,0.3135780319453789,0.17387057387057384,0.35168006596578033,0.008772424157039509,-0.04168310322156484,0.022533022533022515,-0.5671762477884926,-0.45921855921855936,-0.5966192537621109,0.08260811227844189,-0.593819855358317,0.267088467088467,0.16874486058159527,0.8754578754578755,-0.023995052566481167,0.19979092946125915,0.22828362114076398,0.18712751093703472,-0.34216526405875525,-0.640602986756833,-0.20952627619294292,-0.1687903061529435,0.0470303506017791,-0.2647105980439314,-0.12496576401901854,-0.6238377007607778,0.09675509675509669,0.40276390276390284,0.8988095238095238,0.1822991822991823,-0.31794622610949147,-0.1904761904761905,-0.3527107812822099,-0.17612942612942614,-0.5897435897435898,-0.06332556332556338,0.6030531260123096,0.4421768707482993,0.6469284683570398,0.05459619745334028,0.047619047619047596,0.05649905649905647,-0.17225461613216722,0.25170068027210885,-0.28787878787878796,0.17765079852991938,0.06824339681482537,0.2714285714285714,-0.2106914781470995,-0.31962396577781205,-0.11732077446363162,-0.05114403301216493,-0.06608418036989468,-0.038338192419825105,-0.14871295699698076,-0.09400627862166337,-0.19560439560439555,0.20722592425889125,0.3819260104974391,0.05748299319727886,0.22833657272432784,,0.22833657272432784,0.13784231641374495,,0.13784231641374495,-0.42836896663427276,,-0.42836896663427276,-0.0074568288854003194,,-0.0074568288854003194,0.07896015549076771,,0.07896015549076771
1293.optdone,68,55,13,3.8806380350679857,7.761276070135971,22.349035984893955,22.323112722708913,22.52066708705796,0.17436035976930797,0.22185374291967697,0.28125931882525296,0.458716396981703,0.2633144633144633,0.5120078334364049,-0.06675741840577011,-0.20872631641862424,-0.02803862803862806,-0.44394250873842717,0.218026418026418,-0.6244794887652032,0.11049115719445386,-0.2761938915785071,0.2159507159507159,-0.05538378854705385,-0.03105783105783107,-0.062018140589569185,0.008677037248465828,0.5584415584415584,-0.037136672850958556,-0.14218772680311148,-0.4265734265734267,-0.11848891848891856,-0.10370740370740374,0.5584415584415584,-0.1588864838864839,-0.0029560183406337737,0.04895104895104885,-0.007281607281607316,0.22980670123527264,-0.7662337662337664,0.31281007352435924,-0.13330204376122742,0.6964285714285714,-0.19712747569890426,-0.12818451389879965,-0.3076923076923077,-0.11437622206852979,0.5738860912330299,0.3928571428571428,0.587811394954252,-0.17063531706388854,0.019230769230769162,-0.18524040062501607,-0.16310849014930648,-0.8214285714285716,-0.11246848389705531,0.19333365047650763,-0.09163059163059165,0.3199844247463295,0.05800865800865795,-0.030303030303030387,0.09725829725829721,0.01983730555159125,0.04329004329004327,0.009413866556723703,-0.33210720903028607,0.08857808857808849,-0.5190784524117859,0.041349127063412754,-0.005772005772005789,0.062291852768043214,0.0936787702093824,0.09887909709338275,0.0915986394557822,0.17919461490890062,0.28020313020313015,0.13879120879120874,-0.4519049827723299,-0.04416743970315404,-0.6150000000000001,0.08429189857761281,-0.5547952047952049,0.33992673992673994,0.11356016432547042,0.2002666975881261,0.07887755102040812
1294.optdone,68,56,12,3.546184170101505,7.09236834020301,22.71085952867152,22.424312135343904,22.36046382928166,0.25275248676238893,0.2540055129157455,0.3894701726844584,0.3606413994169096,,0.3606413994169096,0.14777603349031918,,0.14777603349031918,-0.828862973760933,,-0.828862973760933,0.18573172858887138,,0.18573172858887138,0.15853579527048914,,0.15853579527048914,0.38132465824773515,0.6263736263736264,0.36090391090391094,-0.1006859675498729,0.195266272189349,-0.12534865419480806,-0.033576252807022096,-0.49450549450549475,0.004834517334517295,-0.1599858392757802,-0.609467455621302,-0.12252903791365334,-0.10569601338832113,0.2527472527472526,-0.1355662855662856,-0.29941764584621733,0.3214285714285714,-0.4687393414666143,0.005502434073862599,-0.0512820512820514,0.02098911189820278,0.7026320051830256,0.4166666666666667,0.7806225520511234,-0.2211415568558426,-0.7692307692307693,-0.07166268075358992,-0.20297803103925557,0.023809523809523725,-0.26482918236164993,0.42100042814328525,0.6684807256235827,0.20887445887445885,-0.05371525253182064,0.10345637268714188,-0.1884337884337885,-0.26546286436396327,-0.35869527298098736,-0.18554937126365698,-0.3017878899535705,-0.4181835258758337,-0.20202020202020213,0.1745724970999696,-0.017538810395953248,0.3392393320964749,0.37644889124480957,0.6761904761904762,0.32649196042053186,-0.27125969268826416,-0.5692307692307693,-0.22159784659784662,-0.33864298966339795,-0.13333333333333341,-0.37286126571840866,0.10297321725893151,-0.5692307692307693,0.21500721500721495,0.11846011131725416,0.5142857142857142,0.05248917748917745
1295.optdone,68,56,12,3.6944375859734144,7.388875171946829,22.487920752131455,21.965511402226333,22.465088217244038,0.2304237712199915,0.21881272615982192,0.43056517429456986,0.16383624878522834,0.19770408163265302,0.15819160997732426,-0.12465986394557826,-0.050824175824175866,-0.13696581196581198,-0.5285957240038873,-0.4744897959183675,-0.5376133786848072,0.30612244897959184,-0.4010989010989011,0.423992673992674,0.19625850340136056,0.6964285714285714,0.11289682539682537,0.10502196216481928,0.7301587301587302,-0.08251906823335398,0.027126588073333586,-0.3971071663379356,0.1543967143967143,-0.14245315124436006,-0.05860805860805866,-0.16760667903525048,-0.35859669587480253,-0.5647600262984879,-0.29674769674769685,0.345224860609476,0.2216117216117216,0.3823088023088023,-0.10682605376482932,0.06666666666666665,-0.1357415071700786,-0.12085173678580281,-0.31282051282051293,-0.08885694078001778,0.3935429649715364,0.3714285714285714,0.3972286972286972,-0.3128212446893766,-1.0820512820512822,-0.1846162384623923,0.11597942873453074,0.8571428571428572,-0.0075478093335236696,0.45328371262437184,0.4013082155939299,0.48576839826839835,-0.22573948076906666,-0.43989856297548613,-0.09189005439005445,-0.32842340809373793,-0.1982731554160127,-0.40976731601731614,-0.3634079924020753,-0.45810087348548895,-0.3042249417249418,0.4222052062711403,0.6308215593929879,0.29181998556998556,0.09286524133462903,,0.09286524133462903,0.03746729461015175,,0.03746729461015175,-0.1389779721412375,,-0.1389779721412375,0.1875109017966161,,0.1875109017966161,-0.16279559442824756,,-0.16279559442824756
1297.optdone,68,55,13,3.521014195608843,7.042028391217686,22.554727189818752,22.364590080791682,22.344301676504955,0.23576034277815466,0.2708154096800451,0.35214215308501023,0.3063024843637088,0.46446886446886443,0.2799414210128495,0.18725999275449823,0.0745562130177514,0.20604395604395606,-0.6528095487279162,-0.41978021978021995,-0.6916477702191989,0.1537294207623878,0.27573964497041414,0.1333943833943834,0.029874037527098735,-0.36996336996337,0.09651360544217687,0.36077811077811067,0.22580086580086575,0.44513888888888886,0.04529316837009142,0.1567365967365967,-0.024358974358974383,-0.19418914418914424,0.04034632034632028,-0.34077380952380965,-0.3922299922299922,-0.39962703962703966,-0.3876068376068377,0.15556665556665553,-0.040606060606060666,0.27817460317460313,-0.39179145684247746,0.6964285714285714,-0.47550068978640425,-0.3056031270316985,-0.3076923076923077,-0.30544242082703627,0.7936139823894924,0.3928571428571428,0.8244414315842886,-0.07373777016634166,-0.6346153846153848,-0.030593338285646025,-0.0495774067202639,-0.2142857142857144,-0.03690753690753694,0.3379816764432149,0.6108058608058609,0.2883772792863702,-0.4606198535192618,-0.8777120315581854,-0.3847849120576393,-0.013682898298282961,0.23717948717948717,-0.05929424111242298,0.24492903546157982,0.1617357001972386,0.26005509641873276,-0.12401444709137023,-0.18315018315018322,-0.11326249508067697,0.1238419177194687,0.21360544217687072,0.09936095650381359,0.18765916623059478,-0.8349206349206351,0.4665445665445666,-0.14145610625202468,0.4217687074829932,-0.2950628736343023,-0.1515698587127159,-0.21221001221001226,-0.13503163503163507,-0.01589731130547459,0.33696145124716553,-0.11213151927437646
1298.optdone,68,57,11,3.785496202888943,7.570992405777886,22.679991864244702,22.779675473860955,22.775897243499752,0.21642349638714817,0.2322577250994834,0.35977504058822746,0.3845966958211856,0.653061224489796,0.3639455782312925,0.26875981161695445,0.6263736263736264,0.241251056635672,-0.5632896015549077,0.30612244897959184,-0.630167451596023,0.1593406593406593,-0.1208791208791209,0.18089602704987318,-0.21882896015549083,-1.4285714285714288,-0.12577184720041867,0.4597244025815454,1.0,0.36149247577819005,0.1516765285996055,-0.6564102564102564,0.2986013986013986,-0.2781876853305425,-0.1333333333333333,-0.304524840239126,-0.1826711749788673,-0.17692307692307696,-0.1837162837162838,-0.1527559741845457,-0.09285714285714297,-0.163646670789528,-0.13818947492416883,0.17120181405895696,-0.1897546897546898,-0.30271870986156696,-0.24542124542124544,-0.3122682872682873,0.6531863827782195,0.5566893424036281,0.6692692228406515,-0.1434287934287935,-0.3284493284493285,-0.11259203759203767,-0.10071708337014464,-0.1950113378684808,-0.08500137428708861,0.2990057561486132,0.27142857142857135,0.30401978973407534,-0.25663494953435784,-0.04615384615384621,-0.29490424105808727,-0.1546149820875096,-0.2142857142857144,-0.14376575805147238,0.23459407128046178,0.2153846153846154,0.2380866996251611,-0.12392424425391457,-0.2142857142857143,-0.10749488606631462,-0.013345667937504722,0.4989010989010989,-0.21824437467294616,-0.07779387889278008,-0.37396449704142026,0.040674368366676,0.025201838977349154,0.15677655677655672,-0.02742804814233387,-0.003639522870292146,-0.04852071005917169,0.014312952005259671,0.06376055916872239,-0.26336996336996343,0.19461276818419673
1299.optdone,68,53,15,3.605821161967751,7.211642323935502,22.73761584986987,22.67922665748381,22.448709131187915,0.18074261607651296,0.18918147548891423,0.3156142148449841,0.004679674067429148,0.6646258503401361,-0.10531135531135533,0.15184760294650404,-0.07106227106227114,0.18899924861463324,-0.43090005232862383,0.005442176870748272,-0.5036237571951858,0.02419192529082635,-0.25787545787545796,0.0712031558185404,0.26275510204081626,-0.3646258503401361,0.3673185941043084,0.2768345207905647,0.40457003314146167,0.16734693877551018,-0.18303964280295645,-0.40812435427820054,0.009890109890109855,0.020804653222235552,0.21701552415838124,-0.14737609329446075,-0.18558207078917144,-0.2672959519113366,-0.11554160125588699,0.044652417179889624,0.00559044130472693,0.07813411078717193,-0.30826707306299156,0.3928571428571428,-0.36219970505684806,0.0737267616388495,-0.3076923076923077,0.10306669004893851,0.5578330966086068,0.3928571428571428,0.5705235545894886,-0.10058866652273249,-0.3076923076923077,-0.08465761720199595,-0.22462282615343848,-0.2142857142857144,-0.2254179886048019,0.02828423103148375,0.25530818387961246,-0.03982295482295486,-0.19389939449111052,-0.7567987567987569,-0.0250295857988166,-0.19976409426958883,-0.10915275200989494,-0.22694749694749702,0.35080435672151644,0.5376845376845376,0.29474030243261007,0.02578239830987083,0.05730777159348588,0.01632478632478631,0.24533932620667315,0.45935374149659863,0.18697175840032978,0.01863771149485432,-0.40732600732600743,0.1348096348096348,-0.4320173307418207,-0.17670068027210895,-0.5016491445062875,0.06074481074481073,-0.3907203907203907,0.18387168387168387,0.11296566245545835,0.4583900226757369,0.018759018759018694
13.optdone,68,58,10,3.625208509646806,7.250417019293612,22.045654474431682,22.108011425899832,22.3697095126032,0.1916273930352544,0.20012631961716212,0.39528542580740383,0.5361758989310009,0.653061224489796,0.5166950113378685,0.30241583813012385,-0.3076923076923077,0.40410052910052907,-0.7590621963070944,-0.5612244897959184,-0.7920351473922903,0.01937903366474793,-0.1208791208791209,0.04275539275539273,-0.07592322643343052,0.30612244897959184,-0.13959750566893428,0.37638216484370324,0.29945054945054944,0.41057399390732724,-0.15697780194821623,-0.02827087442472065,-0.21418088084754758,-0.04643585962267283,-0.056013431013431036,-0.0421791612267803,-0.21986297725942702,-0.34681130834977,-0.16344149677483014,0.01997727547178093,0.10485347985347979,-0.017745482031196316,-0.39339164237123414,-0.1785714285714286,-0.4291950113378684,0.15646258503401353,-0.9038461538461541,0.33318070818070816,0.329701166180758,0.7053571428571428,0.2670918367346939,-0.12539246467817902,0.22115384615384615,-0.1831501831501832,0.03483965014577255,0.1071428571428571,0.02278911564625845,0.25402771831343257,0.5952380952380952,0.22559352023637738,-0.24324393555162788,-1.1794871794871797,-0.16522366522366527,-0.15818784390212964,0.19047619047619047,-0.18724318010032293,0.0445093368170291,-0.3076923076923077,0.07385947385947382,0.08869939584225293,0.5952380952380952,0.046487837559266075,-0.00020246193715586384,0.02857142857142847,-0.0024158381301238895,-0.1352607709750567,-0.7435897435897436,-0.0884662346200808,-0.08913994169096215,-0.2952380952380953,-0.0732862375719519,-0.005232862375719556,-0.04615384615384621,-0.002085094392786736,0.21980077745383866,1.0,0.1597854526425955
1300.optdone,68,59,9,3.619365302415974,7.238730604831948,22.494324200054415,22.515141104617225,22.332964254388894,0.2501560197172442,0.28430774383421736,0.4026412067785695,0.38243627121178136,0.3037502180359323,0.4038961038961039,0.013790604999396185,-0.347609655301963,0.11235431235431234,-0.880840248187187,-0.04437467294610157,-1.1089672232529375,0.15352413154610953,-0.4012585704893398,0.3048285048285048,0.34304029304029304,0.43600209314495025,0.317687074829932,0.08570714999286425,-0.011904761904761973,0.10345477033788719,0.19742906665983584,-0.3076923076923077,0.2892693165420438,-0.17061509918652779,0.19047619047619047,-0.2362680609433857,-0.2460308921847384,0.1282051282051282,-0.31407380498289594,0.1300382157525014,-0.011904761904761973,0.15584602987200386,-0.36933324611896046,-1.1033163265306123,-0.24700273271701847,-0.17789249822216863,-0.027472527472527486,-0.2029624933471088,0.7972748623258826,0.5012755102040816,0.8466080876795162,-0.10023044720846921,-0.050824175824175866,-0.1084648257725181,-0.1696845954499016,0.6747448979591837,-0.31042284435141587,0.263031413031413,-0.2142857142857144,0.3028078403078403,-0.2337218337218338,-0.7435897435897436,-0.19123284123284132,-0.0993672993672994,-0.2142857142857144,-0.08979076479076482,-0.1237822007052777,0.1282051282051282,-0.14478114478114487,0.16830391830391825,1.0,0.09899591149591143,0.2654556328025715,-0.49450549450549475,0.3239141810570382,-0.057923761220464574,-0.609467455621302,-0.01549732318963093,-0.3478825596172536,-0.49450549450549475,-0.3366038723181581,-0.17647828362114076,1.0,-0.26697661313045934,0.3000859684533155,0.6263736263736264,0.2749869178440607
1301.optdone,68,58,10,3.593507987002196,7.187015974004392,22.192173700995664,22.297037207834347,22.423620572543705,0.17748290600195404,0.18842771839475136,0.29576555681963435,0.03573048266925812,0.00544217687074829,0.04399092970521535,0.17431536717251003,-0.22466422466422467,0.28312798312798315,-0.34122125040492396,-0.08321995464852612,-0.4115852401566688,0.06489621489621487,0.11990231990231985,0.04989454989454988,0.08336572724327825,0.1750566893424036,0.05835910121624406,0.21763139180721597,0.653061224489796,0.181345572417001,0.07921677270789693,-0.1208791208791209,0.09589143050681508,-0.36534332578288625,-0.3877551020408163,-0.3634756777613921,-0.07018018142278505,-0.8681318681318684,-0.0036842075303614255,0.13932081349663766,0.653061224489796,0.09650911258054111,-0.06207940227811332,0.4407894736842105,-0.1458908816051673,-0.33817590095785593,-0.6174089068825911,-0.2916370666370666,0.4988174672922256,0.1372180451127819,0.5590840376554662,-0.11167643968395853,0.14827935222672062,-0.15500240500240506,-0.019018034418141847,-0.14238721804511284,0.0015434961863533176,0.1966721922765879,0.3274725274725274,0.17289031315005338,-0.1891148956237714,0.1349112426035502,-0.2480287389378299,-0.1667146040772415,-0.3450549450549452,-0.1342890875358408,-0.16577860009812675,-0.06627218934911255,-0.1838706747797657,0.29958637211384465,-0.04615384615384621,0.3624482299806975,0.10594428247489465,-0.09863945578231292,0.14004157218442928,-0.05757020757020759,-0.24542124542124544,-0.02626170126170128,-0.34617751862649826,-0.1564625850340136,-0.3777966742252457,0.207674864817722,-0.3699633699633701,0.3039479039479039,0.10085034013605439,0.826530612244898,-0.02009637188208624
1302.optdone,68,55,13,3.6191729451781907,7.238345890356381,22.0700050273655,22.338484821579314,22.472843099834808,0.22903835938511702,0.21051247183047692,0.44915773054784053,0.2628186439410929,-0.2142857142857144,0.2995189791893088,0.43100672221551345,0.1282051282051282,0.45429915252400466,-0.7692606713014876,-0.6190476190476191,-0.7808155214748622,0.06459968602825743,-0.3076923076923077,0.09323753169907013,0.0462360768483217,1.0,-0.027130378778730473,0.5939317093163246,0.6948717948717948,0.5308441558441558,-0.320901320901321,-0.673846153846154,-0.1003108003108004,0.0501122808815116,0.2602197802197802,-0.08120490620490627,-0.2968749856323821,-0.40426035502958585,-0.22975912975912982,-0.07039456270225505,0.046007326007325954,-0.1431457431457432,-0.5606737933268546,0.08928571428571419,-0.6690003779289495,-0.07625152625152629,0.019230769230769162,-0.09216524216524219,0.643561710398445,0.6964285714285714,0.634750566893424,0.06378423164137446,-0.47115384615384626,0.15294057794057792,-0.07131114350502113,-0.3660714285714287,-0.022184429327286526,0.28967650176441384,0.7598116169544742,0.14863596720739575,-0.26334106393278006,-0.9256128486897719,-0.06465952850568243,0.034981014101893186,0.28833071690214546,-0.041023896738182485,-0.021613889069510443,-0.14003944773175547,0.013913778529163067,-0.060056488078466135,-0.05860805860805866,-0.06049101691958838,0.2016701552415838,0.8380952380952381,0.09559930809930804,-0.07740745213272691,-1.143589743589744,0.10028959644344258,-0.2049674814980938,0.22857142857142854,-0.2772239665096809,-0.09092232553771021,-0.44615384615384635,-0.03171707210168753,0.15960354837905855,0.4095238095238095,0.11795017152160008
1303.optdone,68,58,10,3.3625775179671002,6.7251550359342005,22.29449580775808,22.29803459838407,22.423169982095544,0.25396117980558264,0.2654657050316391,0.4231861003770344,0.29248741621190605,0.6747448979591837,0.2287778359206931,-0.1806125803378551,0.13598901098901095,-0.2333795122256661,-0.5471393685679401,-0.30102040816326536,-0.5881591953020525,-0.023252693582363943,-0.9615384615384616,0.13312826774365233,0.44395542099623736,0.3928571428571428,0.4524718006860864,-0.022000222000222062,0.3928571428571428,-0.056571669071669134,0.28407148407148397,-0.3076923076923077,0.33338513338513326,-0.12786102786102793,0.3928571428571428,-0.17125420875420883,-0.3581913812683044,-0.9615384615384617,-0.30791245791245797,0.21868686868686862,0.3928571428571428,0.20417267917267914,-0.47670951497482106,,-0.47670951497482106,-0.194654551797409,,-0.194654551797409,0.8011013929381277,,0.8011013929381277,0.10170385170385167,,0.10170385170385167,-0.23808051359071772,,-0.23808051359071772,0.03280577786072287,-0.023321123321123387,0.0809145503023054,-0.3307405283736645,-0.10762656147271536,-0.521981071431621,0.15559983362181162,0.2278388278388278,0.09368069572151204,-0.2025405232505825,-0.4395792241946089,0.0006355061300115729,0.3067839364542661,0.3036019536019536,0.30951135032767685,0.2519914892363872,0.3928571428571428,0.2411556697270983,0.028544471401614226,-0.3076923076923077,0.0544088390242236,-0.49771291633536535,0.08928571428571419,-0.5428666571523715,0.17620236905951187,-0.9615384615384617,0.2637208944901252,0.0555993609565038,0.6964285714285714,0.006304806304806292
1304.optdone,68,55,13,3.6893435715796854,7.378687143159371,22.535472796844257,22.48181897052322,22.12341693705191,0.20838929990161723,0.18735332572054184,0.4211736175912001,0.07717039196631029,0.5952380952380952,0.03731903017617298,0.15963718820861675,0.1282051282051282,0.16205503897811588,-0.6183592484612893,-1.4285714285714288,-0.5560352346066632,0.06993720565149135,-0.3076923076923077,0.09898562975486051,0.3280126336248785,1.0,0.2763212977498692,0.3484452055880627,0.30454545454545445,0.36795620605144413,0.07925920233612536,0.25104895104895103,0.002908202908202854,-0.34268271411128554,-0.5123376623376623,-0.2672805148995625,-0.08273265196342126,-0.23636363636363647,-0.014452214452214526,-0.0025371453942882784,0.1941558441558441,-0.0899562518610138,-0.20468202432488153,0.5523809523809524,-0.3308591871091872,-0.1545759795759796,-0.44615384615384635,-0.10597966847966851,0.3730674087816944,0.06666666666666665,0.4241341991341991,-0.0664113664113665,-0.4666666666666668,0.00029785029785024214,0.03681715110286536,0.22857142857142854,0.004858104858104821,0.22589376435530273,0.5938228438228438,0.06236972903639564,-0.08732286779624063,-0.30388201542047705,0.008925642258975556,-0.17751509784476824,-0.01615051615051616,-0.24923268970888024,0.25558780470023074,0.017706652322036887,0.3613127613127613,-0.20462467934995415,-0.311938061938062,-0.15692984264412843,0.4136459345643018,1.0,0.3159202569916855,-0.14297052154195009,-0.5567765567765568,-0.07400284900284905,-0.2158001295756398,-0.3299319727891157,-0.1967781557067272,-0.31480900052328625,-0.43223443223443225,-0.29523809523809524,0.22723517978620017,0.24829931972789115,0.22372448979591833
1305.optdone,68,55,13,3.5519972141918243,7.103994428383649,22.499451424393932,22.715012664803677,22.461239155419783,0.19422282477414712,0.20860978046509182,0.359068115035148,0.2825801749271137,0.5027210884353741,0.24589002267573698,0.039246467817896376,-0.6190476190476191,0.14896214896214896,-0.6698493683187562,-0.00612244897959191,-0.7804705215419503,0.16957090528519098,0.2776556776556776,0.15155677655677655,0.19336734693877547,-0.17959183673469392,0.25552721088435376,0.20347473039780725,0.24835997335997329,0.18352573352573348,-0.22055971641770464,-0.5753272368656985,-0.06288526288526294,-0.13256401717940183,-0.2810855810855811,-0.06655443322109994,-4.7355668657510766e-05,0.20044826967903884,-0.0891565224898559,0.13393871086178774,0.3808275058275058,0.024210357543690806,-0.3364714933592485,0.08928571428571419,-0.45258709544423825,0.009519448805163073,-0.19871794871794876,0.0663114663114663,0.41942824748947194,0.19047619047619038,0.48186971758400327,-0.10545961974533404,-0.30769230769230776,-0.05030525030525033,0.006130547457078036,0.19047619047619038,-0.04414553700267986,0.18099659802956505,0.7976190476190477,0.06888342537693183,0.024906848575487528,-1.2968441814595664,0.2652252176727701,-0.16706815772749845,-0.16758241758241765,-0.1669746559356949,-0.27863917804746213,-0.039447731755424154,-0.32212853191874175,0.22168015135048097,0.6108058608058609,0.15093002235859376,0.05770538984824696,0.2527472527472526,0.025198412698412664,-0.11229118866481506,-0.2071005917159765,-0.0964896214896215,-0.41323540405173065,-0.1208791208791209,-0.4619614512471655,0.2385480819546754,-0.6094674556213019,0.37988400488400487,0.23829147043432755,0.6263736263736264,0.17361111111111108
1306.optdone,68,55,13,3.775760638780757,7.551521277561514,22.692328565006484,22.4292273385096,22.441757414176266,0.22461192668915164,0.21830411387554244,0.3533987422833577,0.3333819241982507,0.5345238095238095,0.29985827664399095,-0.041261119832548446,-0.17692307692307696,-0.018650793650793696,-0.48213070942662783,0.05892857142857133,-0.5723072562358277,0.04376853305424728,-0.5147435897435899,0.13685388685388683,0.14642047295108518,0.04880952380952375,0.1626889644746787,0.14529701068162604,0.36653346653346647,0.04696969696969692,-0.07979384192401949,-0.0022592791823562164,-0.11425364758698094,0.1670555939786709,0.3201132201132201,0.09902998236331567,-0.35468982037029384,-0.697866236327775,-0.20216696883363552,0.09109651032727951,-0.03653013653013662,0.14781946448613115,-0.23332228995494306,-0.4571428571428572,-0.1960188620902907,0.044354851497708576,0.25897435897435894,0.008584933584933516,0.6155888329357717,0.7976190476190477,0.5852504638218924,0.13184434613006044,-0.3076923076923077,0.20510045510045508,-0.5458800836351857,-0.2952380952380953,-0.5876537483680341,0.1178991948222717,0.03951603951603947,0.14141414141414135,-0.4858185864103024,-0.5820333512641206,-0.45695415695415703,0.09559732087204607,0.07253857253857243,0.10251494537208819,0.23075642306411537,0.5376845376845377,0.1386779886779886,0.023346921698569983,-0.07087357087357105,0.05161306947021228,0.1302750537444415,0.29166666666666663,0.10337645159073729,-0.020025609311323665,-0.7980769230769232,0.10964960964960961,-0.5428137055688077,-0.3154761904761907,-0.5807032914175771,-0.04238658167229602,-0.2532051282051283,-0.0072501572501573,0.47049282916629853,1.0,0.3822416340273483
1307.optdone,68,59,9,3.563176392917183,7.126352785834366,22.5352603480136,22.430037492748493,22.460800915998153,0.2182687102509588,0.2349675226686216,0.37952979712595103,0.4200213052253869,0.45902014652014644,0.40442176870748303,0.16818520307531296,-0.054117357001972455,0.2571062271062271,-0.8160433953801303,-0.512019230769231,-0.9376530612244899,-0.07776838546069317,-0.26577909270216965,-0.002564102564102577,0.3120636166554534,0.3500457875457875,0.2968707482993197,0.20537935812661082,0.6263736263736264,0.17029650243935956,-0.03419204070091651,-0.2071005917159765,-0.019782994782994844,-0.03912217208920506,0.6263736263736264,-0.09458015529444098,-0.2038089458207802,-0.609467455621302,-0.17000407000407006,0.054743730018455256,-0.49450549450549475,0.10051449872878442,-0.5361523397237683,-0.3392857142857144,-0.568963443963444,0.13588752517323938,-0.41346153846153866,0.2274457024457024,0.5739100185528757,0.7053571428571428,0.5520021645021645,-0.12329654472511621,-0.2692307692307693,-0.09897417397417403,-0.049449303530936226,0.2678571428571428,-0.10233371126228274,0.019937876531283077,-0.8681318681318684,0.09394368858654571,-0.25080087565294673,0.195266272189349,-0.287973137973138,-0.2751539669122087,-0.1208791208791209,-0.28801020408163275,0.43276834933639663,-0.2071005917159765,0.486090761090761,0.08624629338915048,1.0,0.010100151171579697,0.3124939686164176,-0.1208791208791209,0.3458303601160744,-0.07059881510430964,0.195266272189349,-0.0910499756653603,-0.24151919509062372,-0.1208791208791209,-0.25079920079920087,-0.011715024901838131,-0.2071005917159765,0.0033146340838648212,0.005459506479914563,0.2527472527472526,-0.013562627848342211
