material_id,adsorbate_type,Nearest_Atom,Nearest_Normalized_Distance,disorder,alpha_Bi_Bi,alpha_Bi_Co,alpha_Bi_La,alpha_Bi_Ni,alpha_Bi_Sn,alpha_Co_Bi,alpha_Co_Co,alpha_Co_La,alpha_Co_Ni,alpha_Co_Sn,alpha_La_Bi,alpha_La_Co,alpha_La_La,alpha_La_Ni,alpha_La_Sn,alpha_Ni_Bi,alpha_Ni_Co,alpha_Ni_La,alpha_Ni_Ni,alpha_Ni_Sn,alpha_Sn_Bi,alpha_Sn_Co,alpha_Sn_La,alpha_Sn_Ni,alpha_Sn_Sn
CONTCAR-15_Co_22,H,Co,0.9706727913641404,0.8851020011734297,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,-0.09163059163059169,-0.49261849261849266,0.23340548340548337,0.3065268065268065,0.031024531024530955,1.0,-2.4871794871794872,1.0,-0.7435897435897436,1.0,,,,,,0.653061224489796,-2.456043956043956,1.0,-0.4010989010989011,1.0
CONTCAR-16_Bi_58,H,Bi,1.036416797203261,1.1146275946275948,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,,,,,,-0.4571428571428571,1.0,1.0,-0.917948717948718,-0.6190476190476191
CONTCAR-16_Co_24,H,Co,0.9758327480568924,0.7599497328068757,1.0,-1.6153846153846154,1.0,0.1282051282051282,-0.6190476190476191,-0.09163059163059169,-0.49261849261849266,0.23340548340548337,0.3065268065268065,0.031024531024530955,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,-0.0793650793650793,-0.16239316239316248,0.46031746031746035,0.41880341880341876,-0.6190476190476191,0.653061224489796,-2.456043956043956,1.0,-0.4010989010989011,1.0
CONTCAR-17_Bi_59,H,La,0.9918957971775971,0.6632275132275133,1.0,-1.1794871794871795,1.0,-1.1794871794871795,0.19047619047619047,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,1.0,1.0,-4.230769230769231,1.0,0.033068783068783025,0.2008547008547008,-0.10185185185185186,-0.2108262108262109,0.07804232804232802,-0.2142857142857144,-0.3076923076923077,1.0,-0.3076923076923077,-0.2142857142857144
CONTCAR-18_Bi_60,H,Bi,1.0164164270733205,0.5865384615384615,1.0,0.1282051282051282,1.0,-1.8333333333333335,-0.41666666666666674,-0.2142857142857144,-0.3076923076923077,0.3928571428571428,0.34615384615384615,-0.2142857142857144,,,,,,-0.0793650793650793,-0.16239316239316248,0.46031746031746035,0.41880341880341876,-0.6190476190476191,-0.2142857142857144,-0.9615384615384617,1.0,-0.9615384615384616,1.0
CONTCAR-19_Bi_61,H,La,1.0202470430339525,0.8460687249258677,1.0,-0.7435897435897436,1.0,-1.8333333333333335,0.3928571428571428,0.06326530612244896,-0.27032967032967037,0.16734693877551016,0.2153846153846154,-0.17959183673469392,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,-0.14682539682539686,-0.2350427350427351,-1.023809523809524,0.41880341880341876,1.0,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
CONTCAR-1_La_0,H,La,0.9699595948728045,0.740968079539508,1.0,-1.6153846153846154,1.0,0.1282051282051282,-0.6190476190476191,0.19047619047619047,-0.45299145299145305,-0.2142857142857143,0.7094017094017093,-0.2142857142857143,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,-0.0793650793650793,-0.16239316239316248,-0.0793650793650793,0.41880341880341876,-0.0793650793650793,0.5663265306122449,-1.521978021978022,1.0,-1.2417582417582418,1.0
CONTCAR-1_Sn_40,H,La,1.0726038674098437,0.95995115995116,1.0,1.0,1.0,1.0,-3.8571428571428577,1.0,-0.7435897435897436,1.0,-0.16239316239316248,-1.1587301587301586,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,1.0,-0.5692307692307692,-0.4571428571428571,0.4769230769230769,-0.4571428571428571,0.4063492063492063,-0.5692307692307693,1.0,-0.452991452991453,-0.45714285714285724
CONTCAR-20_Bi_62,H,Bi,1.018638539332202,1.1324786324786325,1.0,1.0,1.0,-4.230769230769231,1.0,,,,,,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,-0.2142857142857144,-0.3076923076923077,-1.4285714285714288,1.0,1.0,,,,,
CONTCAR-21_Bi_63,H,La,0.9804491151683195,0.8765079365079366,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,0.5142857142857142,-0.5692307692307692,0.5142857142857142,-0.04615384615384621,-0.4571428571428571,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,0.46031746031746035,-0.36581196581196584,-0.2682539682539682,0.18632478632478627,-0.025396825396825418,1.0,-1.6153846153846154,1.0,1.0,-1.4285714285714288
CONTCAR-22_Bi_64,H,Bi,1.0330848512944748,0.8123870573870574,1.0,-1.0341880341880343,1.0,-1.6153846153846156,0.4603174603174603,0.21071428571428563,0.4115384615384615,-0.33571428571428574,-0.43846153846153846,0.1499999999999999,1.0,1.0,1.0,-4.230769230769231,1.0,-0.45039682539682546,0.09188034188034183,0.15674603174603174,-0.2350427350427351,0.42658730158730157,,,,,
CONTCAR-23_Bi_65,H,La,0.9479478861389884,0.9049572649572649,1.0,0.1282051282051282,1.0,-1.1794871794871795,-1.023809523809524,,,,,,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,0.46031746031746035,-0.36581196581196584,-0.2682539682539682,0.18632478632478627,-0.025396825396825418,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0
CONTCAR-24_Bi_66,H,La,1.0332356734330328,0.9878068598068599,1.0,-4.230769230769231,1.0,1.0,1.0,0.3670995670995671,-0.5058275058275059,0.3670995670995671,-0.3473193473193474,0.05800865800865799,1.0,-1.0923076923076924,1.0,-2.1384615384615384,1.0,1.0,-0.5692307692307692,-0.4571428571428571,-0.04615384615384621,0.02857142857142847,1.0,-3.358974358974359,1.0,0.1282051282051282,1.0
CONTCAR-25_Bi_67,H,La,1.0111739695797055,0.9303956043956043,1.0,1.0,1.0,-4.230769230769231,1.0,0.3928571428571428,0.34615384615384615,-0.2142857142857144,-0.3076923076923077,-0.2142857142857144,1.0,-3.10989010989011,1.0,-0.1208791208791209,1.0,0.5142857142857142,-0.04615384615384621,0.02857142857142847,-0.04615384615384621,-0.4571428571428571,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0
CONTCAR-2_La_1,H,La,0.9098754233461105,1.0531135531135534,1.0,0.1282051282051282,1.0,-0.7435897435897436,-1.4285714285714286,,,,,,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,,,,,,,,,,
CONTCAR-2_Sn_41,H,Sn,1.0317625759758733,1.0141712454212453,1.0,0.4188034188034188,1.0,-0.888888888888889,-1.563492063492064,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,-0.45039682539682546,0.09188034188034183,0.42658730158730157,0.055555555555555525,-0.11309523809523814,-1.4285714285714288,1.0,1.0,-1.6153846153846154,1.0
CONTCAR-3_La_2,H,La,1.006081152905884,0.8738121138121139,-0.2142857142857144,-0.7435897435897436,1.0,-1.1794871794871795,1.0,0.3131313131313131,-0.44418544418544426,-0.10389610389610393,0.3307433307433307,-0.10389610389610393,1.0,-1.7087912087912087,1.0,-1.521978021978022,1.0,-0.2142857142857144,-0.3076923076923077,-1.4285714285714288,1.0,1.0,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0
CONTCAR-3_Sn_43,H,Sn,1.0703722537992693,0.9822026862026862,1.0,1.0,1.0,1.0,-3.8571428571428577,1.0,-0.7435897435897436,1.0,-0.16239316239316248,-1.1587301587301586,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,1.0,-0.5692307692307692,-0.4571428571428571,0.4769230769230769,-0.4571428571428571,0.6761904761904761,-0.6273504273504275,1.0,-0.6273504273504273,-0.5111111111111112
CONTCAR-4_La_3,H,La,1.010582749704981,0.6406091923949067,,,,,,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,1.0,-0.5982905982905984,-0.011904761904761918,-0.2350427350427351,-0.2142857142857143,0.36394557823129253,0.315018315018315,1.0,-0.7643467643467643,-0.9467120181405896
CONTCAR-4_Sn_44,H,La,0.9883883457087868,0.7423443223443223,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,1.0,1.0,-4.230769230769231,1.0,0.46031746031746035,0.12820512820512814,-0.3492063492063492,-0.16239316239316248,-0.07936507936507936,0.3928571428571428,0.34615384615384615,1.0,-0.9615384615384616,-0.8214285714285716
CONTCAR-5_La_4,H,Co,0.9758169406361336,0.8851020011734297,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,-0.09163059163059169,-0.49261849261849266,0.23340548340548337,0.3065268065268065,0.031024531024530955,1.0,-2.4871794871794872,1.0,-0.7435897435897436,1.0,,,,,,0.653061224489796,-2.456043956043956,1.0,-0.4010989010989011,1.0
CONTCAR-5_Sn_45,H,La,1.0098097655313807,0.8738121138121139,-0.2142857142857144,-0.7435897435897436,1.0,-1.1794871794871795,1.0,0.3131313131313131,-0.44418544418544426,-0.10389610389610393,0.3307433307433307,-0.10389610389610393,1.0,-1.7087912087912087,1.0,-1.521978021978022,1.0,-0.2142857142857144,-0.3076923076923077,-1.4285714285714288,1.0,1.0,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0
CONTCAR-6_La_5,H,La,0.9525406074662356,0.9334839234839234,,,,,,,,,,,1.0,0.34615384615384615,1.0,-3.576923076923077,1.0,1.0,-0.5445739445739447,-0.1725829725829726,-0.37021497021497035,0.022029822029821993,1.0,-1.1794871794871795,1.0,-1.3974358974358974,0.3928571428571428
CONTCAR-6_Sn_47,H,Sn,1.025872276701998,0.9471672771672772,1.0,1.0,1.0,-4.230769230769231,1.0,0.3928571428571428,0.34615384615384615,-0.2142857142857144,-0.3076923076923077,-0.2142857142857144,1.0,1.0,1.0,-3.184615384615385,0.02857142857142847,0.7571428571428571,-0.10427350427350435,-0.2952380952380953,-0.10427350427350435,-0.2682539682539682,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0
CONTCAR-7_La_6,H,La,0.9851456063007744,0.8303506863506862,1.0,-2.4871794871794872,1.0,1.0,-0.6190476190476191,0.5952380952380952,-0.6511266511266512,0.6504329004329005,-0.3979538979538979,-0.27152477152477156,1.0,-1.1794871794871795,1.0,-2.051282051282051,1.0,1.0,-0.5692307692307692,-0.4571428571428571,0.4769230769230769,-0.4571428571428571,0.4102040816326531,-0.7840659340659341,1.0,-0.26098901098901095,-0.43979591836734705
CONTCAR-7_Sn_48,H,Sn,1.027879529883841,0.733956043956044,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0,1.0,0.34615384615384615,-0.2142857142857144,-0.3076923076923077,-0.8214285714285716,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-8_Sn_50,H,Sn,1.034652966174671,0.9601485181485182,1.0,-4.230769230769231,1.0,1.0,1.0,0.5363636363636364,-0.7356643356643358,0.5363636363636364,-0.23636363636363644,-0.17012987012987013,1.0,-1.0923076923076924,1.0,-2.1384615384615384,1.0,1.0,-0.5692307692307692,-0.4571428571428571,-0.04615384615384621,0.02857142857142847,1.0,-2.7051282051282053,1.0,0.1282051282051282,0.3928571428571428
CONTCAR-9_La_8,H,La,0.9785765961410685,0.6486788766788767,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,0.02857142857142847,0.21538461538461534,0.02857142857142847,-0.5692307692307692,0.27142857142857135,1.0,-2.4871794871794872,1.0,-0.7435897435897436,1.0,1.0,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,-0.0793650793650793,-0.2142857142857144,-0.3076923076923077,1.0,-0.3076923076923077,-0.2142857142857144
CONTCAR-9_Sn_51,H,Sn,1.0168251715987346,1.094039479039479,1.0,-4.230769230769231,1.0,1.0,1.0,0.6761904761904761,-0.8017094017094019,0.8380952380952381,-0.2592592592592593,-0.5291005291005291,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,,,,,,0.6761904761904761,-2.1675213675213674,1.0,0.4188034188034188,-0.05238095238095249
