material_id,adsorbate_type,Nearest_Atom,Nearest_Normalized_Distance,disorder,alpha_Bi_Bi,alpha_Bi_Co,alpha_Bi_La,alpha_Bi_Ni,alpha_Bi_Sn,alpha_Co_Bi,alpha_Co_Co,alpha_Co_La,alpha_Co_Ni,alpha_Co_Sn,alpha_La_Bi,alpha_La_Co,alpha_La_La,alpha_La_Ni,alpha_La_Sn,alpha_Ni_Bi,alpha_Ni_Co,alpha_Ni_La,alpha_Ni_Ni,alpha_Ni_Sn,alpha_Sn_Bi,alpha_Sn_Co,alpha_Sn_La,alpha_Sn_Ni,alpha_Sn_Sn
CONTCAR-1_La_0-7_Sn_53,OCHO,La,0.8839582857261297,0.865,1.0,-1.6153846153846154,1.0,0.1282051282051282,-0.6190476190476191,,,,,,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,1.0,-0.5692307692307692,-0.4571428571428571,0.4769230769230769,-0.4571428571428571,0.5142857142857142,-0.7000000000000001,1.0,0.34615384615384615,-1.185714285714286
CONTCAR-20_Sn_44-1_Bi_58,OCHO,La,0.8669241994331788,0.9517704517704517,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,1.0,0.41880341880341876,-0.6190476190476191,-0.16239316239316248,-0.6190476190476191,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-20_Sn_44-2_Sn_48,OCHO,La,0.9145167813950926,0.9517704517704517,1.0,0.1282051282051282,1.0,0.1282051282051282,-2.238095238095238,,,,,,1.0,1.0,1.0,-4.230769230769231,1.0,1.0,0.41880341880341876,-0.6190476190476191,-0.16239316239316248,-0.6190476190476191,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-21_Sn_45-1_Bi_63,OCHO,La,0.8500868449429493,0.7728327228327228,1.0,0.1282051282051282,1.0,-0.7435897435897436,-1.4285714285714286,,,,,,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,-0.0793650793650793,-0.16239316239316248,-0.0793650793650793,0.41880341880341876,-0.0793650793650793,-0.6190476190476191,-0.7435897435897436,1.0,-0.7435897435897436,1.0
CONTCAR-21_Sn_45-2_Bi_65,OCHO,Sn,1.1556868778463902,0.6150590150590151,1.0,0.1282051282051282,1.0,-0.7435897435897436,-1.4285714285714286,,,,,,,,,,,-0.0793650793650793,-0.16239316239316248,-0.0793650793650793,0.41880341880341876,-0.0793650793650793,-0.6190476190476191,-0.7435897435897436,1.0,-0.7435897435897436,1.0
CONTCAR-22_Sn_47-1_Bi_67,OCHO,La,0.8844227083512031,1.0175498575498576,,,,,,,,,,,1.0,0.34615384615384615,1.0,-3.576923076923077,1.0,1.0,-0.5445739445739447,-0.1725829725829726,-0.37021497021497035,0.022029822029821993,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0
CONTCAR-23_Sn_48-1_Bi_59,OCHO,Sn,1.1031496373222633,0.6285714285714284,1.0,-2.4871794871794872,1.0,0.1282051282051282,0.19047619047619047,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,,,,,,,,,,,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-23_Sn_48-2_Bi_57,OCHO,La,0.8933243659369234,0.870952380952381,1.0,-4.230769230769231,1.0,1.0,1.0,0.02857142857142847,0.4769230769230769,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,-1.6153846153846154,1.0,-1.6153846153846154,1.0,1.0,0.34615384615384615,-0.2142857142857144,-0.3076923076923077,-0.8214285714285716,0.3928571428571428,0.34615384615384615,1.0,-0.5256410256410257,-1.2261904761904763
CONTCAR-24_Sn_50-1_Sn_51,OCHO,Sn,1.0970216154434997,1.1148121014787682,1.0,-4.230769230769231,1.0,1.0,1.0,0.6761904761904761,-0.8017094017094019,0.8380952380952381,-0.2592592592592593,-0.5291005291005291,,,,,,,,,,,0.5952380952380952,-2.777777777777778,1.0,0.4188034188034188,0.5952380952380952
CONTCAR-24_Sn_50-2_Bi_66,OCHO,Sn,1.1107646564549136,1.115595238095238,1.0,-4.230769230769231,1.0,1.0,1.0,0.5142857142857142,-0.8307692307692308,0.7571428571428571,-0.3076923076923077,-0.2142857142857143,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,,,,,,1.0,-2.7051282051282053,1.0,0.1282051282051282,0.3928571428571428
CONTCAR-25_Sn_51-1_Sn_53,OCHO,Sn,1.0663637830037422,0.7721937321937323,1.0,-0.7435897435897436,1.0,-0.7435897435897436,-0.6190476190476191,0.7571428571428571,-0.6564102564102564,0.7571428571428571,-0.10427350427350435,-0.8079365079365078,,,,,,,,,,,0.5952380952380952,-1.6153846153846156,1.0,0.5641025641025641,-0.6190476190476192
CONTCAR-25_Sn_51-2_Bi_66,OCHO,Sn,1.0918946057128682,1.1148121014787682,1.0,-4.230769230769231,1.0,1.0,1.0,0.6761904761904761,-0.8017094017094019,0.8380952380952381,-0.2592592592592593,-0.5291005291005291,,,,,,,,,,,0.5952380952380952,-2.777777777777778,1.0,0.4188034188034188,0.5952380952380952
CONTCAR-26_Sn_52-1_Bi_56,OCHO,La,0.8645329077124989,0.8424664224664223,1.0,-0.7435897435897436,1.0,-2.0512820512820515,0.5952380952380952,0.5142857142857142,-0.04615384615384621,0.02857142857142847,-0.5692307692307692,0.02857142857142847,1.0,-0.7435897435897436,1.0,-2.4871794871794872,1.0,-0.0793650793650793,-0.16239316239316248,-0.6190476190476191,-0.16239316239316248,1.0,1.0,-2.9230769230769234,1.0,-0.3076923076923077,1.0
